"Sample","Collected","Trap","Line","Sex","Age","Weight.gms","SexualStatus.p.l","HBL.mm","Comments","Head.mm"
947,"20/05/2004",30,"B",0,1,21,"NL NP",84,NA,NA
948,"20/05/2004",31,"B",0,0,15.5,NA,72,NA,NA
949,"20/05/2004",32,"B",0,0,13.5,NA,65,NA,NA
950,"20/05/2004",34,"B",0,0,15,NA,70,NA,NA
951,"20/05/2004",37,"B",0,1,20,NA,80,NA,NA
952,"20/05/2004",38,"B",0,1,17.5,NA,76,NA,NA
1286,"20/05/2004",40,"B",0,1,16.5,NA,80,NA,NA
NA,"18/06/2004",1,"B",0,0,11.5,NA,70,NA,NA
1,"18/06/2004",2,"B",0,0,12,NA,64,NA,NA
2,"18/06/2004",3,"B",0,1,22.5,NA,81,NA,NA
3,"18/06/2004",4,"B",0,0,14,NA,71,NA,NA
4,"18/06/2004",6,"B",0,1,16.5,NA,75,NA,NA
5,"18/06/2004",7,"B",1,0,14,NA,63,NA,NA
6,"18/06/2004",8,"B",1,0,16,NA,73,NA,NA
7,"18/06/2004",14,"B",0,0,17,NA,74,NA,NA
8,"18/06/2004",17,"B",0,0,13,NA,70,NA,NA
9,"18/06/2004",18,"B",0,1,17,NA,79,NA,NA
10,"18/06/2004",20,"B",0,0,14,NA,72,NA,NA
11,"18/06/2004",21,"B",0,0,15.5,NA,72,NA,NA
12,"18/06/2004",22,"B",1,0,13,NA,72,NA,NA
13,"18/06/2004",23,"B",0,0,14,NA,76,NA,NA
14,"18/06/2004",24,"B",0,0,13,NA,65,NA,NA
15,"18/06/2004",27,"B",0,1,16,NA,75,NA,NA
16,"18/06/2004",29,"B",0,0,13,NA,71,NA,NA
17,"18/06/2004",30,"B",0,1,26,NA,89,NA,NA
18,"18/06/2004",31,"B",0,1,19.5,NA,81,NA,NA
19,"18/06/2004",32,"B",0,1,18,NA,82,NA,NA
20,"18/06/2004",34,"B",1,1,21.5,"NL",78,NA,NA
21,"18/06/2004",35,"B",0,0,15.5,NA,72,NA,NA
22,"18/06/2004",36,"B",0,0,14.5,NA,70,NA,NA
1240,"18/06/2004",40,"B",0,0,13,NA,66,"Damp",NA
1285,"19/06/2004",1,"B",0,1,21.5,NA,81,NA,NA
1286,"19/06/2004",2,"B",1,0,15,NA,66,NA,NA
1287,"19/06/2004",3,"B",1,0,13,NA,66,NA,NA
1288,"19/06/2004",11,"B",1,0,14.5,NA,69,NA,NA
1289,"19/06/2004",14,"B",1,0,15.5,NA,70,NA,NA
1290,"19/06/2004",16,"B",0,0,14.5,NA,70,NA,NA
1291,"19/06/2004",19,"B",1,0,13.5,NA,62,NA,NA
1292,"19/06/2004",23,"B",0,0,16,NA,75,NA,NA
1293,"19/06/2004",24,"B",0,1,25.5,NA,89,NA,NA
1294,"19/06/2004",26,"B",0,0,18,NA,75,NA,NA
1295,"19/06/2004",27,"B",0,0,17.5,NA,76,NA,NA
1296,"19/06/2004",29,"B",1,0,13,NA,69,NA,NA
1297,"19/06/2004",30,"B",0,0,18,NA,75,NA,NA
1298,"19/06/2004",31,"B",1,1,20.5,NA,79,NA,NA
1299,"19/06/2004",32,"B",1,0,16,NA,71,NA,NA
1300,"19/06/2004",33,"B",1,0,17.5,NA,73,NA,NA
1301,"19/06/2004",34,"B",1,0,12,NA,68,NA,NA
1302,"19/06/2004",36,"B",0,0,15,NA,69,NA,NA
1303,"19/06/2004",37,"B",1,0,16,NA,71,NA,NA
1304,"19/06/2004",38,"B",1,0,14,NA,69,NA,NA
1305,"19/06/2004",39,"B",0,0,16,NA,69,NA,NA
1264,"19/06/2004",40,"B",0,0,15.5,NA,70,NA,NA
1265,"21/06/2004",1,"B",0,0,14,NA,74,NA,NA
1266,"21/06/2004",6,"B",1,0,12.5,NA,70,NA,NA
1267,"21/06/2004",13,"B",1,1,17,NA,73,NA,NA
1268,"21/06/2004",15,"B",0,1,19,NA,83,NA,NA
1269,"21/06/2004",19,"B",1,1,16,NA,67,NA,NA
1270,"21/06/2004",21,"B",1,1,15,NA,71,NA,NA
1271,"21/06/2004",22,"B",1,1,15,NA,71,NA,NA
1272,"21/06/2004",23,"B",1,1,18,NA,81.5,NA,NA
1273,"21/06/2004",24,"B",0,0,15.5,NA,78,NA,NA
1274,"21/06/2004",25,"B",0,1,19,NA,84,NA,NA
1275,"21/06/2004",27,"B",1,1,16.5,NA,78,NA,NA
1276,"21/06/2004",30,"B",0,0,12,NA,67,NA,NA
1277,"21/06/2004",33,"B",1,0,15,NA,68,NA,NA
1278,"21/06/2004",34,"B",0,0,13,NA,64,NA,NA
1279,"21/06/2004",35,"B",0,1,18,NA,81,NA,NA
1280,"21/06/2004",37,"B",1,1,22,NA,84,NA,NA
1451,"21/06/2004",39,"B",0,1,17,NA,75,NA,NA
1468,"22/06/2004",4,"B",0,0,14,NA,73,NA,NA
1469,"22/06/2004",5,"B",1,1,17,NA,74,NA,NA
1470,"22/06/2004",17,"B",1,1,15,NA,69,NA,NA
1471,"22/06/2004",18,"B",0,0,12,NA,62,NA,NA
1472,"22/06/2004",19,"B",1,0,14,NA,64,NA,NA
1473,"22/06/2004",20,"B",1,1,14,NA,69,NA,NA
1474,"22/06/2004",21,"B",1,0,14,NA,69,NA,NA
1475,"22/06/2004",24,"B",0,0,12,NA,65,NA,NA
1476,"22/06/2004",26,"B",0,0,21.5,NA,75,NA,NA
1477,"22/06/2004",29,"B",1,1,12,NA,64,NA,NA
1478,"22/06/2004",30,"B",1,0,16,NA,75,NA,NA
1479,"22/06/2004",31,"B",0,1,20,NA,80,NA,NA
1480,"22/06/2004",32,"B",0,1,19,NA,79,NA,NA
1481,"22/06/2004",33,"B",0,1,24,NA,85,NA,NA
1482,"22/06/2004",34,"B",1,1,14,NA,70,NA,NA
1483,"22/06/2004",35,"B",0,0,14,NA,66,NA,NA
1484,"22/06/2004",35,"B",1,0,16,NA,68,NA,NA
1485,"22/06/2004",36,"B",1,1,17,NA,74,NA,NA
1486,"22/06/2004",37,"B",NA,NA,NA,NA,NA,NA,NA
1487,"22/06/2004",38,"B",NA,NA,NA,NA,NA,NA,NA
1434,"20/07/2004",1,"B",1,1,16.5,NA,76,NA,NA
1435,"20/07/2004",3,"B",0,1,17,NA,75,NA,NA
1436,"20/07/2004",4,"B",0,1,18,NA,78,NA,NA
1437,"20/07/2004",10,"B",0,1,17,NA,79,NA,NA
1438,"20/07/2004",12,"B",0,0,16,NA,71,NA,NA
1439,"20/07/2004",19,"B",0,1,18,NA,75,NA,NA
1440,"20/07/2004",23,"B",0,0,13,NA,72,NA,NA
1441,"20/07/2004",25,"B",1,1,13,NA,73,NA,NA
1442,"20/07/2004",26,"B",0,1,20,NA,85,NA,NA
1443,"20/07/2004",29,"B",0,0,14,NA,67,NA,NA
1444,"20/07/2004",30,"B",1,0,12,NA,77,NA,NA
1445,"20/07/2004",31,"B",1,1,17,NA,82,NA,NA
1446,"20/07/2004",32,"B",1,1,17,NA,78,NA,NA
1447,"20/07/2004",33,"B",0,1,19,NA,70,NA,NA
1448,"20/07/2004",34,"B",0,0,12,NA,70,NA,NA
1449,"20/07/2004",39,"B",0,0,14,NA,69,NA,NA
1450,"20/07/2004",40,"B",0,1,21,NA,80,NA,NA
NA,"14/09/2004",NA,"B",0,1,15.5,NA,68,NA,NA
NA,"14/09/2004",NA,"B",1,1,16.5,NA,76,NA,NA
NA,"14/09/2004",NA,"B",0,1,16.5,NA,75,NA,NA
NA,"14/09/2004",NA,"B",0,0,15,NA,66,NA,NA
NA,"14/09/2004",NA,"B",1,0,12,NA,60,NA,NA
NA,"14/09/2004",NA,"B",0,0,15,NA,70,NA,NA
NA,"14/09/2004",NA,"B",1,1,15,NA,73,NA,NA
NA,"14/09/2004",NA,"B",1,0,12.5,NA,66,NA,NA
NA,"14/09/2004",NA,"B",0,1,19,NA,85,NA,NA
NA,"14/09/2004",NA,"B",0,1,14,NA,69,NA,NA
NA,"14/09/2004",NA,"B",1,0,13.5,NA,65,NA,NA
NA,"14/09/2004",NA,"B",0,1,20,NA,78,NA,NA
NA,"14/09/2004",NA,"B",0,1,15,NA,70,NA,NA
NA,"14/09/2004",NA,"B",1,0,14.5,NA,68,NA,NA
NA,"14/09/2004",NA,"B",0,0,23.5,NA,88,NA,NA
NA,"14/09/2004",NA,"B",0,0,20.5,NA,80,NA,NA
NA,"14/09/2004",NA,"B",0,0,19,NA,80,NA,NA
NA,"14/09/2004",NA,"B",1,1,13,NA,66,NA,NA
NA,"14/09/2004",NA,"B",0,1,18.5,NA,84,NA,NA
NA,"14/09/2004",NA,"B",0,0,22,NA,83,NA,NA
NA,"14/09/2004",NA,"B",1,0,17,NA,70,"Wet",NA
NA,"15/09/2004",NA,"B",0,0,16.5,NA,73,NA,NA
NA,"15/09/2004",NA,"B",0,1,17,NA,75,NA,NA
NA,"15/09/2004",NA,"B",0,1,20.5,NA,81,NA,NA
NA,"15/09/2004",NA,"B",0,0,17.5,NA,80,NA,NA
NA,"15/09/2004",NA,"B",1,0,14,NA,70,NA,NA
NA,"15/09/2004",NA,"B",0,0,12.5,NA,65,NA,NA
NA,"15/09/2004",NA,"B",0,1,19,NA,77,NA,NA
NA,"15/09/2004",NA,"B",1,0,14.5,NA,67,NA,NA
NA,"15/09/2004",NA,"B",1,0,15,NA,70,NA,NA
NA,"15/09/2004",NA,"B",0,0,13,NA,65,NA,NA
NA,"15/09/2004",NA,"B",1,1,15,NA,68,NA,NA
NA,"15/09/2004",NA,"B",0,1,21,NA,80,NA,NA
NA,"15/09/2004",NA,"B",0,1,15,NA,70,NA,NA
NA,"15/09/2004",NA,"B",1,1,22,NA,78,NA,NA
NA,"16/09/2004",NA,"B",0,1,18,NA,76,NA,NA
NA,"16/09/2004",NA,"B",0,1,18.5,NA,76,NA,NA
NA,"16/09/2004",NA,"B",1,1,16.5,NA,76,NA,NA
NA,"16/09/2004",NA,"B",0,0,15,NA,73,NA,NA
NA,"16/09/2004",NA,"B",1,0,14,NA,70,NA,NA
NA,"16/09/2004",NA,"B",0,1,17,NA,75,NA,NA
NA,"16/09/2004",NA,"B",1,1,18,NA,79,NA,NA
NA,"16/09/2004",NA,"B",0,1,19,NA,80,NA,NA
NA,"16/09/2004",NA,"B",0,1,15.5,NA,73,NA,NA
NA,"16/09/2004",NA,"B",0,1,24,NA,8,NA,NA
NA,"16/09/2004",NA,"B",0,0,14.5,NA,69,NA,NA
NA,"16/09/2004",NA,"B",0,0,13,NA,73,NA,NA
NA,"16/09/2004",NA,"B",1,0,15,NA,70,"Wet",NA
NA,"22/03/2005",3,"B",0,0,16,NA,76,NA,NA
NA,"22/03/2005",26,"B",0,1,21,NA,81,NA,NA
NA,"22/03/2005",39,"B",0,1,21,NA,86,NA,NA
NA,"9/04/2005",25,"B",0,1,23,NA,85,NA,NA
NA,"17/05/2005",5,"B",1,0,11,NA,60,NA,NA
NA,"17/05/2005",25,"B",0,1,21.5,NA,85,"wet",NA
NA,"17/05/2005",27,"B",0,1,17,NA,78,NA,NA
NA,"17/05/2005",33,"B",0,1,17.5,NA,75,NA,NA
NA,"18/05/2005",26,"B",0,1,21,NA,90,NA,NA
NA,"18/05/2005",30,"B",0,0,13,NA,68,NA,NA
NA,"18/05/2005",32,"B",0,0,11,NA,70,NA,NA
NA,"19/05/2005",31,"B",0,1,20,NA,85,NA,NA
NA,"19/05/2005",32,"B",0,0,12,NA,76,NA,NA
NA,"19/05/2005",33,"B",0,0,13,NA,75,NA,NA
NA,"19/05/2005",34,"B",0,1,22,NA,89,NA,NA
NA,"20/05/2005",31,"B",0,1,24,NA,85,NA,NA
NA,"20/05/2005",33,"B",0,1,19.5,NA,84,NA,NA
NA,"20/05/2005",35,"B",1,1,8.5,"P(6)",69,NA,NA
NA,"19/07/2005",30,"B",1,1,22,NA,82,NA,NA
NA,"19/07/2005",31,"B",0,1,20,NA,78,NA,NA
NA,"19/07/2005",35,"B",1,1,21,NA,79,NA,NA
NA,"19/07/2005",35,"B",0,1,19,NA,80,NA,NA
NA,"19/07/2005",37,"B",0,1,18,NA,80,NA,NA
NA,"21/07/2005",37,"B",0,0,14,NA,71,NA,NA
NA,"21/07/2005",38,"B",0,0,16,NA,75,NA,NA
NA,"18/01/2006",25,"B",1,1,29,"P(9)",100,NA,NA
NA,"19/01/2006",25,"B",0,1,15,NA,72,NA,NA
NA,"14/03/2006",26,"B",1,1,24,NA,86,NA,NA
NA,"14/03/2006",33,"B",0,0,15,NA,74,NA,NA
NA,"15/03/2006",3,"B",1,1,18,"P",73,NA,NA
NA,"15/03/2006",26,"B",0,1,16,NA,71,NA,NA
NA,"15/03/2006",33,"B",1,1,21,"P",90,NA,NA
NA,"9/05/2006",25,"B",0,0,13,NA,69,NA,NA
NA,"9/05/2006",27,"B",0,0,15,NA,73,NA,NA
NA,"9/05/2006",38,"B",0,0,15,NA,76,NA,NA
NA,"9/05/2006",39,"B",0,0,15,NA,76,NA,NA
NA,"9/05/2006",40,"B",0,0,15,NA,75,NA,NA
NA,"10/05/2006",23,"B",0,0,14,NA,67,NA,NA
NA,"10/05/2006",25,"B",1,1,21,"l",80,NA,NA
NA,"10/05/2006",26,"B",0,1,24,NA,84,NA,NA
NA,"10/05/2006",27,"B",0,1,18,NA,78,NA,NA
NA,"10/05/2006",39,"B",1,1,17,NA,76,NA,NA
NA,"10/05/2006",40,"B",1,0,10.5,NA,63,NA,NA
NA,"11/05/2006",3,"B",1,1,22,NA,81,NA,NA
NA,"11/05/2006",8,"B",0,1,22,NA,65,NA,NA
NA,"11/05/2006",18,"B",0,1,29,NA,85,NA,NA
NA,"11/05/2006",25,"B",0,0,13,NA,65,NA,NA
NA,"11/05/2006",26,"B",0,0,17,NA,65,NA,NA
NA,"11/05/2006",31,"B",0,1,25.5,NA,78,NA,NA
NA,"11/05/2006",33,"B",1,0,15,NA,64,NA,NA
NA,"11/05/2006",38,"B",0,0,16,NA,77,NA,NA
NA,"11/05/2006",39,"B",0,0,13,NA,65,NA,NA
NA,"11/05/2006",40,"B",0,0,6.5,NA,NA,"Front legs and neck eaten",NA
NA,"11/07/2006",37,"B",0,0,17,NA,75,"Bleeding from mouth",NA
NA,"12/07/2006",35,"B",0,0,19,NA,77,NA,NA
NA,"12/07/2006",40,"B",0,0,15,NA,72,NA,NA
NA,"13/07/2006",14,"B",1,1,27,NA,85,"Bleeding from mouth + green guts",NA
NA,"13/07/2006",23,"B",0,0,18,NA,75,NA,NA
NA,"12/09/2006",3,"B",0,1,23,NA,73,NA,NA
NA,"13/09/2006",3,"B",1,1,20,NA,76,NA,"ss"
NA,"14/11/2006",8,"B",0,0,24,NA,82,NA,NA
NA,"14/11/2006",9,"B",1,1,25.5,NA,86,NA,NA
NA,"14/11/2006",27,"B",1,0,20.5,NA,74,NA,NA
NA,"16/11/2006",22,"B",0,0,17,NA,74,NA,NA
NA,"16/11/2006",29,"B",1,0,8.5,NA,54,NA,NA
NA,"16/11/2006",29,"B",1,0,9,NA,55,NA,NA
NA,"16/01/2007",4,"B",0,1,27,NA,NA,NA,NA
NA,"13/03/2007",2,"B",0,0,15,NA,72,NA,NA
NA,"14/03/2007",5,"B",0,1,25,NA,90,NA,NA
NA,"14/03/2007",12,"B",0,0,14,NA,70,NA,NA
NA,"14/03/2007",26,"B",0,1,17,NA,78,NA,NA
NA,"14/03/2007",30,"B",1,1,28,"p l",92,"Early stages",NA
NA,"14/03/2007",32,"B",1,1,20,"p/5",78,NA,NA
NA,"14/03/2007",39,"B",0,0,11,NA,63,NA,NA
NA,"15/03/2007",9,"B",1,1,21,"l",73,NA,NA
NA,"15/03/2007",10,"B",0,1,20,NA,84,NA,NA
NA,"15/03/2007",12,"B",0,1,19,NA,78,NA,NA
NA,"15/03/2007",13,"B",0,0,13,NA,66,NA,NA
NA,"15/03/2007",14,"B",0,1,19,NA,80,NA,NA
NA,"15/03/2007",25,"B",1,1,23,"p l",86,"Early stages",NA
NA,"15/03/2007",27,"B",0,0,13,NA,72,NA,NA
NA,"15/03/2007",28,"B",1,1,18,"p/7",72,NA,NA
NA,"15/03/2007",29,"B",0,0,14,NA,71,NA,NA
NA,"15/03/2007",30,"B",0,0,10,NA,65,NA,NA
NA,"15/03/2007",31,"B",1,0,9,NA,61,NA,NA
NA,"15/03/2007",32,"B",0,1,20,NA,79,NA,NA
NA,"15/03/2007",34,"B",1,1,16,"p",76,NA,NA
NA,"15/03/2007",35,"B",0,1,19,NA,75,NA,NA
NA,"15/03/2007",38,"B",1,0,11,NA,64,NA,NA
NA,"15/03/2007",39,"B",0,0,8,NA,NA,"Head and neck scavenged",NA
NA,"15/03/2007",40,"B",1,0,9,NA,64,NA,NA
NA,"15/05/2007",8,"B",0,1,17,NA,73,NA,NA
NA,"15/05/2007",14,"B",1,1,16.5,NA,70,NA,NA
NA,"15/05/2007",25,"B",1,1,20,"l",83,NA,NA
NA,"15/05/2007",26,"B",0,1,18,NA,72,NA,NA
NA,"15/05/2007",27,"B",1,1,21,"p/4",90,NA,NA
NA,"15/05/2007",30,"B",0,0,15,NA,70,NA,NA
NA,"15/05/2007",31,"B",0,1,22.5,NA,87,NA,NA
NA,"15/05/2007",32,"B",1,0,10,NA,82,NA,NA
NA,"15/05/2007",33,"B",0,1,20.5,NA,84,NA,NA
NA,"15/05/2007",34,"B",1,1,16,NA,80,NA,NA
NA,"16/05/2007",8,"B",1,0,17,NA,78,NA,NA
NA,"16/05/2007",9,"B",0,0,20,NA,78,NA,NA
NA,"16/05/2007",11,"B",0,0,19,NA,83,NA,NA
NA,"16/05/2007",12,"B",1,1,19,NA,79,NA,NA
NA,"16/05/2007",13,"B",1,0,9,NA,59,NA,NA
NA,"16/05/2007",14,"B",1,1,18,NA,82,NA,NA
NA,"16/05/2007",18,"B",0,0,18,NA,77,NA,NA
NA,"16/05/2007",25,"B",0,0,17,NA,72,NA,NA
NA,"16/05/2007",26,"B",0,0,15,NA,76,NA,NA
NA,"16/05/2007",28,"B",0,0,17,NA,75,NA,NA
NA,"16/05/2007",29,"B",1,1,17,NA,77,NA,NA
NA,"16/05/2007",30,"B",0,0,14,NA,74,NA,NA
NA,"16/05/2007",31,"B",0,0,17,NA,76,NA,NA
NA,"16/05/2007",32,"B",1,1,22,NA,87,NA,NA
NA,"16/05/2007",33,"B",0,0,10,NA,68,NA,NA
NA,"16/05/2007",35,"B",0,0,13,NA,69,NA,NA
NA,"17/05/2007",2,"B",0,0,14,NA,66,NA,NA
NA,"17/05/2007",3,"B",0,1,18,NA,78,NA,NA
NA,"17/05/2007",9,"B",0,0,19,NA,79,NA,NA
NA,"17/05/2007",11,"B",0,1,21,NA,84,NA,NA
NA,"17/05/2007",13,"B",0,0,10,NA,61,NA,NA
NA,"17/05/2007",20,"B",0,0,16,NA,78,NA,NA
NA,"17/05/2007",26,"B",0,1,23,NA,85,NA,NA
NA,"17/05/2007",27,"B",0,1,18,NA,77,NA,NA
NA,"17/05/2007",28,"B",1,0,16,NA,74,NA,NA
NA,"17/05/2007",31,"B",0,1,18,NA,80,NA,NA
NA,"17/05/2007",33,"B",1,0,10,NA,69,NA,NA
NA,"17/05/2007",34,"B",0,1,22,NA,78,NA,NA
NA,"17/05/2007",35,"B",0,1,19,NA,73,NA,NA
NA,"10/07/2007",1,"B",0,0,14,NA,71,NA,NA
NA,"10/07/2007",3,"B",0,0,16,NA,80,NA,NA
NA,"10/07/2007",9,"B",0,1,18,NA,83,NA,NA
NA,"10/07/2007",18,"B",1,1,12.5,NA,67,NA,NA
NA,"10/07/2007",28,"B",1,0,16,NA,72,NA,NA
NA,"10/07/2007",33,"B",1,0,11,NA,67,"2 mice in this trap",NA
NA,"10/07/2007",33,"B",0,0,13.5,NA,69,NA,NA
NA,"10/07/2007",36,"B",0,0,9.5,NA,60,NA,NA
NA,"10/07/2007",40,"B",0,1,16,NA,72,NA,NA
NA,"11/07/2007",8,"B",0,1,19,NA,81,NA,NA
NA,"11/07/2007",20,"B",1,0,14,NA,68,NA,NA
NA,"11/07/2007",26,"B",0,0,15,NA,71,NA,NA
NA,"11/07/2007",27,"B",0,1,15.5,NA,75,NA,NA
NA,"11/07/2007",30,"B",0,1,20,NA,82,NA,NA
NA,"11/07/2007",31,"B",0,1,19,NA,82,NA,NA
NA,"11/07/2007",35,"B",0,0,11,NA,68,NA,NA
NA,"11/07/2007",36,"B",1,1,26,NA,88,NA,NA
NA,"11/07/2007",39,"B",0,1,20,NA,83,NA,NA
NA,"12/07/2007",24,"B",0,0,15,NA,71,NA,NA
NA,"12/07/2007",26,"B",0,0,17,NA,76,NA,NA
NA,"12/07/2007",27,"B",1,1,17.5,NA,71,NA,NA
NA,"12/07/2007",28,"B",0,1,17,NA,77,NA,NA
NA,"12/07/2007",37,"B",0,1,18.5,NA,77,NA,NA
NA,"12/07/2007",39,"B",0,1,23.5,NA,90,NA,NA
NA,"12/07/2007",40,"B",1,1,24,NA,78,NA,NA
NA,"11/09/2007",22,"B",1,1,20,"p/4",70,NA,NA
NA,"14/11/2007",32,"B",0,0,7,NA,64,"Lots of fleas",NA
NA,"14/11/2007",40,"B",1,1,24,"p/5",75,NA,NA
NA,"13/01/2008",34,"B",0,1,20,NA,84,NA,NA
NA,"16/01/2008",17,"B",1,0,8,NA,71,NA,NA
NA,"17/01/2008",37,"B",0,0,10,NA,65,NA,NA
NA,"11/03/2008",20,"B",1,0,17,NA,77,NA,NA
NA,"11/03/2008",28,"B",0,1,20,NA,89,NA,NA
NA,"11/03/2008",37,"B",1,1,26,"p/4",90,NA,NA
NA,"11/03/2008",40,"B",1,0,17,NA,75,NA,NA
NA,"12/03/2008",10,"B",0,0,9,NA,68,NA,NA
NA,"12/03/2008",11,"B",1,1,20,NA,83,NA,NA
NA,"12/03/2008",12,"B",0,1,17,NA,80,NA,NA
NA,"12/03/2008",18,"B",0,1,18,NA,75,NA,NA
NA,"13/03/2008",9,"B",1,1,17,"p",82,"V. early stages",NA
NA,"13/03/2008",10,"B",0,0,12,NA,73,NA,NA
NA,"13/05/2008",1,"B",1,0,8.5,NA,51,NA,NA
NA,"13/05/2008",3,"B",0,0,6,NA,52,NA,NA
NA,"13/05/2008",6,"B",1,0,16,NA,67,NA,NA
NA,"13/05/2008",10,"B",1,0,12,NA,65,NA,NA
NA,"13/05/2008",12,"B",0,0,16.5,NA,68,NA,NA
NA,"13/05/2008",13,"B",0,0,20,NA,78,NA,NA
NA,"13/05/2008",15,"B",0,0,18,NA,66,NA,NA
NA,"13/05/2008",17,"B",0,0,18,NA,74,NA,NA
NA,"13/05/2008",19,"B",0,0,15.5,NA,70,NA,NA
NA,"13/05/2008",21,"B",1,0,22,NA,85,NA,NA
NA,"13/05/2008",22,"B",0,0,19.5,NA,82,NA,NA
NA,"13/05/2008",23,"B",0,1,24,NA,77,NA,NA
NA,"13/05/2008",25,"B",0,0,16,NA,70,NA,NA
NA,"13/05/2008",26,"B",1,1,19.5,NA,76,NA,NA
NA,"13/05/2008",30,"B",1,1,22,NA,77,NA,NA
NA,"13/05/2008",34,"B",1,0,17,NA,80,NA,NA
NA,"13/05/2008",37,"B",1,1,20.5,NA,75,NA,NA
NA,"13/05/2008",39,"B",0,0,15,NA,65,NA,NA
NA,"13/05/2008",40,"B",0,0,15,NA,74,NA,NA
NA,"14/05/2008",3,"B",0,1,24,NA,87,NA,NA
NA,"14/05/2008",9,"B",1,1,23,NA,85,NA,NA
NA,"14/05/2008",10,"B",0,0,12,NA,70,NA,NA
NA,"14/05/2008",12,"B",0,0,13.5,NA,66,NA,NA
NA,"14/05/2008",13,"B",0,0,13,NA,70,NA,NA
NA,"14/05/2008",19,"B",0,0,15,NA,75,NA,NA
NA,"14/05/2008",21,"B",0,0,16,NA,74,NA,NA
NA,"14/05/2008",22,"B",0,1,19,NA,78,NA,NA
NA,"14/05/2008",25,"B",0,0,16.5,NA,68,NA,NA
NA,"14/05/2008",28,"B",0,0,7,NA,52,NA,NA
NA,"14/05/2008",29,"B",0,0,11,NA,65,NA,NA
NA,"14/05/2008",30,"B",1,1,19,NA,82,NA,NA
NA,"14/05/2008",31,"B",0,0,12,NA,64,NA,NA
NA,"14/05/2008",33,"B",0,0,14.5,NA,71,NA,NA
NA,"14/05/2008",34,"B",0,0,4.5,NA,50,"Partially eaten",NA
NA,"14/05/2008",37,"B",1,0,17,NA,79,NA,NA
NA,"15/05/2008",3,"B",0,0,18.5,NA,77,NA,NA
NA,"15/05/2008",9,"B",1,0,13,NA,63.5,NA,NA
NA,"15/05/2008",13,"B",0,0,18,NA,77.5,NA,NA
NA,"15/05/2008",19,"B",0,0,18,NA,69,NA,NA
NA,"15/05/2008",20,"B",1,0,16,NA,70,NA,NA
NA,"15/05/2008",21,"B",0,0,14.5,NA,70,NA,NA
NA,"15/05/2008",22,"B",1,1,17,NA,67,NA,NA
NA,"15/05/2008",23,"B",0,0,15,NA,65,NA,NA
NA,"15/05/2008",25,"B",1,0,13,NA,63.5,NA,NA
NA,"15/05/2008",29,"B",1,1,20,NA,48.5,NA,NA
NA,"15/05/2008",30,"B",0,1,22.5,NA,85,NA,NA
NA,"15/05/2008",31,"B",0,0,14,NA,60.5,NA,NA
NA,"15/05/2008",34,"B",0,1,22.5,NA,80,NA,NA
NA,"15/05/2008",39,"B",0,1,20,NA,76.5,NA,NA
NA,"8/07/2008",19,"B",1,1,22,NA,92,NA,NA
NA,"8/07/2008",20,"B",0,0,19,NA,89,NA,NA
NA,"8/07/2008",22,"B",0,0,18,NA,83,NA,NA
NA,"8/07/2008",37,"B",1,0,14,NA,80,NA,NA
NA,"9/08/2008",14,"B",0,1,19,NA,76,NA,NA
NA,"9/08/2008",16,"B",0,0,17,NA,77,NA,NA
NA,"9/08/2008",32,"B",0,1,21,NA,78,NA,NA
NA,"10/08/2008",17,"B",0,0,10,NA,71,NA,NA
NA,"10/09/2008",17,"B",0,1,22,NA,84,NA,NA
NA,"10/09/2008",19,"B",0,0,18,NA,75,NA,NA
NA,"11/11/2008",9,"B",0,1,25,NA,89,NA,NA
NA,"11/11/2008",37,"B",0,1,22,NA,81,NA,NA
NA,"15/01/2009",33,"B",0,1,18,NA,80,NA,NA
NA,"10/03/2009",13,"B",0,1,22,NA,84,NA,NA
NA,"10/03/2009",27,"B",0,1,20,NA,80,NA,NA
NA,"10/03/2009",32,"B",0,1,22,NA,80,NA,NA
NA,"11/03/2009",13,"B",1,0,10,NA,60,NA,NA
NA,"11/03/2009",26,"B",1,1,21,"p",83,"V. early pregnancy",NA
NA,"11/03/2009",27,"B",0,0,12,NA,68,NA,NA
NA,"12/03/2009",3,"B",0,1,28,NA,89,NA,NA
NA,"12/03/2009",8,"B",0,1,21,NA,80,NA,NA
NA,"12/03/2009",13,"B",1,0,11,NA,63,NA,NA
NA,"12/03/2009",14,"B",1,1,15,"p",74,NA,NA
NA,"12/03/2009",26,"B",0,1,23,NA,88,NA,NA
NA,"12/03/2009",27,"B",0,1,14,NA,80,NA,NA
NA,"12/03/2009",37,"B",1,1,19,NA,83,NA,NA
NA,"12/05/2009",3,"B",0,1,21,NA,92,NA,NA
NA,"12/05/2009",4,"B",0,1,11,NA,82,NA,NA
NA,"12/05/2009",5,"B",0,1,20,NA,86,NA,NA
NA,"12/05/2009",14,"B",1,1,19,NA,81,NA,NA
NA,"12/05/2009",20,"B",0,0,10,NA,64,NA,NA
NA,"12/05/2009",25,"B",0,0,8,NA,65,NA,NA
NA,"12/05/2009",26,"B",1,1,22,NA,82,NA,NA
NA,"12/05/2009",27,"B",0,1,19,NA,85,NA,NA
NA,"12/05/2009",30,"B",1,1,23,NA,90,NA,NA
NA,"12/05/2009",32,"B",0,1,21,NA,90,NA,NA
NA,"12/05/2009",35,"B",0,0,14,NA,71,NA,NA
NA,"13/05/2009",12,"B",0,0,14.5,NA,74,NA,NA
