Electorate,Place,Address,ACT New Zealand,Advance NZ,Aotearoa Legalise Cannabis Party,Green Party,HeartlandNZ,Labour Party,Māori Party,National Party,New Conservative,New Zealand First Party,NZ Outdoors Party,ONE Party,Social Credit,Sustainable New Zealand Party,TEA Party,The Opportunities Party (TOP),Vision New Zealand,Total Valid Party Votes,Informal Party Votes
"Te Atatū","Henderson","West City Mall, Level 1 (former Life Pharmacy shop), 7 Catherine Street",0,0,0,5,0,14,4,0,0,1,0,0,0,0,0,0,0,24,0
"Te Atatū","Te Atatū South","Edmonton Primary School, Corner School & Edmonton Roads",0,0,0,1,0,12,1,4,0,4,0,0,0,0,0,0,0,22,0
"Te Atatū","Te Atatū South","Flanshaw Road School, 51 Flanshaw Road",0,0,0,2,0,14,2,0,0,3,0,0,0,0,0,0,0,21,1
"Te Atatū","Te Atatū South","Freyberg Community School, 60 Roberts Road",0,2,0,0,0,14,3,1,2,4,0,0,0,0,0,0,0,26,2
"Te Atatū","Te Atatū South","Rangeview Intermediate School, 5 Keru Place",0,0,0,0,0,4,4,0,0,2,0,0,0,0,0,0,0,10,0
"Te Atatū","Te Atatū South","Tirimoana School, 34 Kokiri Street",0,0,0,1,0,11,3,0,1,1,0,0,0,0,0,0,0,17,0
"Mana","Aotea","Aotea College Gym, Entrance from Whitford Brown Drive",0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,1,0,7,0
"Mana","Aotea","Horouta Marae Kōhanga Reo, 5 Whitford Brown Avenue",0,1,0,4,0,15,3,1,0,2,0,0,0,0,0,0,0,26,1
"Mana","Ascot Park","Rangikura School Hall, 95 Conclusion Street",0,1,1,4,0,16,5,1,0,3,0,0,0,0,0,1,0,32,0
"Mana","Cannons Creek","Cannons Creek School Hall, 5 Warspite Avenue",0,2,0,1,0,41,2,0,0,0,0,1,0,0,0,0,0,47,0
"Mana","Cannons Creek","Maraeroa School Hall, 47 Driver Crescent",0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,11,0
"Mana","Cannons Creek","Russell School Hall, 18 Fantame Street",0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,8,1
"Mana","Elsdon","Porirua School, 1 Awarua Street",0,0,0,4,0,33,2,2,0,1,0,0,0,0,0,0,0,42,1
"Mana","Linden","Linden Social Centre, 10 Linden Avenue",1,0,1,2,0,11,4,4,0,2,0,0,0,0,0,1,0,26,1
"Mana","Mana","St Barnabas' Church Hall, 106a Mana Esplanade",0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,7,0
"Mana","Paekākāriki","Paekākāriki School Hall, 100 Wellington Road",0,1,0,4,0,9,2,0,0,1,0,0,0,0,0,0,0,17,0
"Mana","Paekākāriki","St Peter's Village Hall, Corner Beach Road & Ames Street",1,0,2,4,0,5,0,0,0,2,0,0,0,0,0,0,0,14,0
"Mana","Papakōwhai","Papakōwhai School Hall, 17 Spey Place",0,0,1,2,0,6,1,2,0,0,0,0,0,0,0,0,0,12,0
"Mana","Paraparaumu","Paraparaumu School Hall, 11 Ruapehu Street",0,0,0,1,0,12,2,2,0,0,0,0,0,0,0,0,0,17,2
"Mana","Paremata","Paremata School Hall, 43 Paremata Crescent",0,0,0,1,0,5,1,0,0,1,0,0,0,0,0,2,0,10,0
"Mana","Plimmerton","Plimmerton School Hall, 11 School Road",1,0,1,3,0,7,1,1,0,0,0,0,0,0,0,0,0,14,0
"Mana","Porirua","North City Shopping Centre, Shop 112 (next to Silvermoon), 2 Titahi Bay Road",1,1,3,4,0,36,11,0,0,1,0,0,0,0,0,1,0,58,0
"Mana","Porirua","Pātaka Art + Museum, Performing Arts Studio, Corner Norrie Street & Parumoana Street",0,1,0,6,0,30,7,3,0,2,0,1,0,0,0,0,0,50,0
"Mana","Porirua East","Porirua East School Hall, 8 Martin Street",0,2,2,1,0,28,2,0,0,3,0,0,0,0,0,1,0,39,0
"Mana","Porirua East","Windley School Hall, 146 Mungavin Avenue",0,1,2,1,0,9,3,2,0,0,0,0,0,0,0,0,0,18,0
"Mana","Pukerua Bay","Pukerua Bay School Hall, 89 Rawhiti Road",0,0,0,4,0,2,0,1,2,1,0,0,0,0,0,2,1,13,0
"Mana","Raumati Beach","Raumati Beach School Hall, 26-34 Raumati Road",3,0,0,2,0,13,0,1,0,2,0,0,0,0,0,0,0,21,0
"Mana","Raumati South","Raumati South School Hall, 56 Matai Road",0,1,0,2,0,6,1,1,1,0,0,0,0,0,0,0,0,12,0
"Mana","Titahi Bay","Ngāti Toa School Hall, 44 Piko Street",0,0,2,0,0,20,4,1,0,6,0,1,0,0,0,0,0,34,0
"Mana","Titahi Bay","Niblick Hall, 1 Niblick Lane",0,0,0,5,0,43,5,1,0,5,0,0,0,0,1,2,1,63,0
"Mana","Titahi Bay","Titahi Bay Intermediate School Hall, 16 Kahutea Terrace",0,2,0,2,0,27,5,2,0,1,0,1,0,0,0,0,0,40,1
"Mana","Titahi Bay","Titahi Bay North School, 47 Jillett Street",0,3,0,4,0,23,4,2,0,1,0,0,0,0,0,0,0,37,2
"Mana","Titahi Bay","Titahi Bay School Hall, 11 Kura Street",0,0,0,3,0,24,0,0,0,0,0,0,0,0,0,1,0,28,0
"Mana","Waitangirua","Corinna School Hall, 36 Kalingo Street",0,1,1,1,0,19,4,0,0,0,0,0,0,0,0,0,0,26,1
"Mana","Waitangirua","Nātone Park School Hall, 6 Kokiri Crescent",0,1,1,1,0,18,2,0,0,2,0,0,0,0,0,0,0,25,1
"Mana","Waitangirua","Te Kura Māori o Porirua, 392 Warspite Avenue",0,0,0,1,0,14,5,0,0,3,0,0,0,0,0,0,0,23,0
"Mana","Whitby","Discovery School Hall, 2 Pullen Lane",1,0,0,0,0,6,0,1,0,2,0,0,0,0,0,0,0,10,0
"Mana","Whitby","Postgate School Hall, 3 Staithes Drive North",1,1,0,2,0,5,1,0,0,0,0,0,0,0,0,1,0,11,1
"Mana","Whitby","St Mary's Church, Discovery Drive (Whitby Shopping Centre)",0,0,0,1,0,3,1,0,0,1,0,1,0,0,0,0,0,7,0
"Mana","Whitby","The Anchor Church, 1 Joseph Banks Drive",0,0,0,0,0,6,0,4,0,1,0,0,0,0,0,1,0,12,0
"New Plymouth","Bell Block","Fred Tucker Memorial Centre, 130 Parklands Avenue",1,2,1,1,0,26,3,1,0,3,0,1,0,0,0,0,0,39,0
"New Plymouth","Bell Block","Pacific International Hotel Management School, 4 Henwood Road",0,0,0,1,0,21,5,3,0,1,0,0,0,0,0,0,0,31,1
"New Plymouth","Brooklands","St Pius X School Hall, 120 Brooklands Road",0,1,0,1,0,7,4,2,0,0,0,0,0,0,0,0,0,15,0
"New Plymouth","Fitzroy","Fitzroy Hall, 45 Sackville Street",2,1,0,3,0,16,5,4,0,1,0,0,0,0,0,0,0,32,1
"New Plymouth","Frankleigh Park","Woodleigh School Hall, 85 Brois Street",1,0,0,1,0,15,1,0,0,2,0,0,0,0,0,0,0,20,0
"New Plymouth","Glen Avon","Glen Avon Hall, 23 Alberta Road",0,2,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,6,0
"New Plymouth","Highlands Park","Mangorei School Hall, 502 Mangorei Road",1,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,6,0
"New Plymouth","Hurdon","Frankley School Hall, 357 Tukapa Street",0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,9,0
"New Plymouth","Marfell","Marfell School Hall, 92a Omata Road",0,2,2,0,0,27,7,0,0,1,0,0,0,0,0,0,0,39,1
"New Plymouth","Moturoa","Moturoa School Hall, 45 Pioneer Road",0,1,0,0,0,10,5,2,0,1,0,0,0,0,0,0,0,19,0
"New Plymouth","Moturoa","St James Church Lounge, 24 Lawry Street",0,0,0,0,0,13,6,0,0,1,0,0,0,0,0,0,0,20,0
"New Plymouth","New Plymouth","Blind Low Vision (NZ), 131 Vivian Street",0,0,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,6,0
"New Plymouth","New Plymouth","CBD Retail Space, 154 Devon Street East",0,1,0,1,0,17,3,2,0,1,0,1,0,0,0,1,0,27,0
"New Plymouth","New Plymouth","Central School Hall, 49 Pendarves Street",0,0,0,1,0,14,3,0,0,2,0,0,0,0,0,1,0,21,0
"New Plymouth","New Plymouth","New Plymouth Boys' High School, Pridham Hall, 97 Eliot Street",1,0,0,0,0,8,1,2,1,0,0,0,0,0,0,0,0,13,0
"New Plymouth","New Plymouth","St. Chad's Church Hall, 12 Omata Road",0,2,2,2,0,20,4,1,0,0,0,0,0,0,0,0,0,31,1
"New Plymouth","New Plymouth","TSB Showplace, 92-100 Devon Street West",0,1,0,1,0,9,2,0,0,0,0,0,0,0,0,1,1,15,0
"New Plymouth","Ōakura","Ōakura Community Hall, 1160a Main South Road",1,0,0,1,0,10,0,3,0,0,0,0,0,0,0,0,0,15,0
"New Plymouth","Ōkato","Okato Playcentre, 37 Carthew Street",0,1,0,2,0,6,2,2,0,0,0,1,0,0,0,0,0,14,0
"New Plymouth","Ōpunake","Ōpunake High School, 154 Tasman Street",0,2,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,10,0
"New Plymouth","Pungarehu","Pungarehu Old Post Office, 6351 Main South Road",0,0,1,0,0,8,3,1,0,1,0,0,0,0,0,0,0,14,1
"New Plymouth","Rahotu","Rahotu School Hall, 5825 Surf Highway 45",0,2,0,0,0,12,2,1,0,1,0,0,1,0,0,0,0,19,0
"New Plymouth","Spotswood","Onuku Taipari Hall, 136 Ngamotu Road",0,3,2,0,0,36,7,2,0,1,0,0,0,0,0,3,0,54,1
"New Plymouth","Spotswood","Spotswood Primary School Hall, 177 South Road",0,1,1,1,0,19,3,3,0,1,0,0,0,0,0,1,0,30,0
"New Plymouth","Strandon","Holy Trinity Church Hall, 12 Henui Street",0,0,1,2,0,4,0,2,0,1,0,0,0,0,0,0,0,10,0
"New Plymouth","Strandon","New Plymouth Girls' High School, Hall foyer, 42 Mangorei Road",1,0,0,0,0,15,1,0,0,0,0,1,0,0,0,0,1,19,0
"New Plymouth","Vogeltown","Air Training Corps Rooms, 367a Carrington Street",0,0,0,2,0,5,0,0,0,2,0,0,0,0,0,0,0,9,0
"New Plymouth","Vogeltown","Vogeltown School Hall, 37 Huatoki Street",0,3,0,1,0,8,1,0,0,2,0,1,0,0,0,1,0,17,0
"New Plymouth","Waitara","North Taranaki Sports & Rec Inc, 17 Princess Street",0,4,1,1,0,34,1,2,0,1,2,0,0,0,0,0,0,46,0
"New Plymouth","Waitara","Orapa Kindergarten, 10 Wood Street",0,0,0,2,0,21,5,0,0,0,0,1,0,0,0,0,0,29,0
"New Plymouth","Waitara","Owae Marae, 16 North Street",0,2,2,4,0,39,12,0,0,3,0,0,0,0,0,0,0,62,0
"New Plymouth","Waitara","Waitara War Memorial Hall, Memorial Place",1,0,4,2,0,45,8,0,0,4,0,1,0,0,0,2,0,67,0
"New Plymouth","Warea","Warea Hall, 6917 Surf Highway 45",0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,9,0
"New Plymouth","Welbourn","Welbourn School Hall, 5 Welbourn Terrace entrance",0,3,1,0,0,15,2,1,0,1,0,0,0,0,0,0,0,23,0
"New Plymouth","Westown","Tui Ora, 36 Maratahu Street",2,0,0,1,0,8,4,2,0,0,0,0,0,0,0,1,0,18,1
"New Plymouth","Westown","Westown School Hall, 41 Sanders Avenue",2,3,2,3,0,21,9,2,1,1,0,0,0,0,0,2,0,46,1
"Ōhāriu","Tawa","Redwood School, 71a Redwood Avenue",0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,1,0,8,0
"Ōhāriu","Tawa","Tawa Baptist Church, 229 Main Road",0,0,0,0,0,4,2,0,0,2,0,0,0,0,0,0,0,8,0
"Ōhāriu","Tawa","Tawa Community Centre Hall, 7 Cambridge St",1,0,0,0,0,5,2,1,0,0,0,0,0,0,0,1,0,10,1
"Ōhāriu","Tawa","Tawa School, 6a Oxford Street",0,0,0,0,0,3,0,3,0,1,0,0,0,0,0,0,0,7,0
"Ōtaki","Foxton","Coley Street School Hall, 53 Coley Street",0,0,0,2,0,12,0,1,0,0,0,0,0,0,0,0,1,16,0
"Ōtaki","Foxton","Foxton Primary School Hall, 5 Park Street",0,1,0,3,0,26,7,1,0,2,0,1,0,0,0,0,0,41,2
"Ōtaki","Foxton Beach","Foxton Beach Primary School Hall, 10 Carthew Terrace",0,0,0,0,0,5,0,1,0,1,0,0,0,0,0,0,0,7,0
"Ōtaki","Ihakara","Ihakara Hall, Corner Tavistock Road & State Highway 57",0,1,0,0,0,5,3,2,0,0,0,0,0,0,0,1,0,12,0
"Ōtaki","Levin","Fairfield School Hall, 89 MacArthur Street",0,0,0,0,0,13,3,1,0,2,0,0,0,0,0,0,0,19,0
"Ōtaki","Levin","Horowhenua District Council, 126 Oxford Street",4,2,1,0,0,29,12,6,0,4,0,0,0,0,0,1,1,60,1
"Ōtaki","Levin","Levin Baptist Church, 19 Rugby Street",0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,12,0
"Ōtaki","Levin","Levin East School Hall, 90 Bartholomew Road",1,4,1,1,0,35,11,1,0,2,0,0,0,0,0,0,1,57,0
"Ōtaki","Levin","Levin Intermediate School Hall, 20 Collingwood Street",0,0,0,0,0,19,3,2,0,2,0,0,0,0,0,0,0,26,0
"Ōtaki","Levin","Levin North School Hall, 148 Weraroa Road",0,1,1,3,0,26,5,2,0,0,0,0,0,0,0,0,0,38,1
"Ōtaki","Levin","Taitoko School Hall, 38 Kinross Street",0,0,0,1,0,26,7,0,0,0,0,0,0,0,0,0,1,35,0
"Ōtaki","Manakau","Manakau District Hall, 12 Mokena Kohere Street",0,1,0,2,0,7,1,0,0,2,0,0,0,0,0,0,0,13,1
"Ōtaki","Ōhau","Ōhau School Hall, 13 Muhunoa East Road",0,0,0,0,0,3,3,2,0,0,0,0,0,0,0,1,0,9,0
"Ōtaki","Ōtaki","Ōtaki Presbyterian Church, 249 Mill Road",0,0,1,6,0,21,8,4,0,2,0,0,0,0,0,3,0,45,1
"Ōtaki","Ōtaki","Ōtaki Primary School, 123 Mill Road",0,0,1,7,0,33,16,1,0,2,0,0,0,0,0,0,2,62,2
"Ōtaki","Ōtaki","Waitohu School Hall, Te Manuao Road",0,2,0,3,0,8,6,4,0,2,0,2,0,0,0,0,1,28,1
"Ōtaki","Ōtaki Beach","Ōtaki Surf Lifesaving Club, 43 Marine Parade",0,2,0,6,0,21,6,0,0,3,0,0,0,0,0,1,0,39,0
"Ōtaki","Paraparaumu","Connect Church, Corner Realm Drive & Mazengarb Road",0,0,0,4,0,13,1,2,1,0,0,0,0,0,0,0,0,21,0
"Ōtaki","Paraparaumu","Kapiti Primary School Hall, Corner Kapiti & Rimu Roads",0,0,0,2,0,11,3,0,0,0,0,2,0,0,0,0,0,18,0
"Ōtaki","Paraparaumu","St Paul's Anglican Church, 1 Langdale Avenue",0,0,0,1,0,3,1,1,0,1,0,0,0,0,0,1,0,8,1
"Ōtaki","Paraparaumu Beach","Kenakena Primary School, 12 Donovan Road",0,0,0,1,0,6,0,2,0,2,0,0,0,0,0,0,0,11,0
"Ōtaki","Paraparaumu Beach","Ocean Road Community Centre, 45 Ocean Road",0,0,0,1,0,8,0,1,0,1,0,0,0,0,0,0,0,11,0
"Ōtaki","Paraparaumu Beach","Paraparaumu Beach Guide Hall, 28 Te Kupe Road",0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,1,0,8,0
"Ōtaki","Paraparaumu Beach","Paraparaumu Beach School Hall, 65 Gray Avenue",0,0,0,1,0,8,1,1,0,0,0,0,0,0,0,1,0,12,0
"Ōtaki","Poroutawhao","Poroutawhao Hall, 800 State Highway 1",0,2,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,8,0
"Ōtaki","Waikanae","Kapakapanui School Hall, 23 Rimu Street",1,0,0,2,0,4,2,1,0,1,0,0,0,0,0,0,0,11,0
"Ōtaki","Waikanae","Waikanae Baptist Church, 286 Te Moana Road",0,0,0,2,0,5,0,2,0,0,0,0,0,0,0,0,0,9,0
"Ōtaki","Waikanae","Waikanae Primary School Hall, 27 Seddon Street",0,1,0,4,0,5,1,1,0,0,0,0,0,0,0,0,0,12,0
"Ōtaki","Waikanae Beach","Waikanae Beach Community Hall, 22A Rauparaha Street",0,1,0,1,0,9,2,0,0,1,0,0,0,0,0,0,0,14,0
"Ōtaki","Waitārere Beach","Waitārere Scout Hall, Waitārere Domain",0,0,1,1,0,5,0,0,0,1,0,0,0,0,0,0,1,9,0
"Palmerston North","Highbury","St Michael's Church Hall, 52 Pembroke Street",0,1,0,1,0,46,13,2,0,4,0,1,0,0,0,0,0,68,0
"Palmerston North","Highbury","Takaro School, 24 Brighton Crescent",0,2,2,0,0,11,3,1,0,1,0,1,0,0,0,0,0,21,1
"Palmerston North","Hokowhitu","College Street Normal School Hall, 402 College Street",0,0,0,2,0,15,3,3,0,0,0,0,0,0,0,0,0,23,0
"Palmerston North","Hokowhitu","Hokowhitu School Hall, 227 Albert Street",0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,8,0
"Palmerston North","Hokowhitu","Ryder-Cheshire Centre, 114 Te Awe Awe Street",1,0,0,0,0,5,1,0,0,1,0,0,0,0,0,0,0,8,0
"Palmerston North","Hokowhitu","St Alban's Church, 339 Albert Street",0,0,0,2,0,9,4,1,0,0,0,0,0,0,0,1,0,17,0
"Palmerston North","Hokowhitu","Winchester School Hall, 552 Ruahine Street",0,0,0,0,0,15,3,3,0,1,0,0,0,0,0,0,0,22,0
"Palmerston North","Kelvin Grove","Cornerstone Christian School, Administration Building, 119 Mihaere Drive",0,0,0,11,0,24,3,2,0,2,0,2,0,0,0,0,0,44,0
"Palmerston North","Kelvin Grove","Kelvin Grove Community Centre, 68 Kaimanawa Street",0,0,0,0,0,24,3,0,0,2,0,0,0,0,0,0,0,29,1
"Palmerston North","Milson","Milson School Hall, 7 Rutland Place",1,5,0,3,0,22,2,1,0,2,0,1,0,0,0,0,0,37,0
"Palmerston North","Milson","St Peter's College, 3 Holdsworth Avenue",1,0,0,3,0,22,1,6,0,0,0,1,0,0,0,0,0,34,0
"Palmerston North","Palmerston North","AMP Building, 36 Broadway Avenue",0,0,0,2,0,9,2,3,0,1,0,0,0,0,0,1,0,18,0
"Palmerston North","Palmerston North","Awapuni Community Centre, 22 Newbury Street",0,0,0,1,0,7,1,0,0,0,0,0,0,0,0,0,0,9,0
"Palmerston North","Palmerston North","Awapuni School Hall, 18 Rochester Street",0,1,0,6,0,33,7,0,0,1,0,1,0,0,0,0,0,49,0
"Palmerston North","Palmerston North","Central Normal School Hall, 201 Featherston Street",0,0,3,6,0,36,7,1,1,3,0,0,0,0,0,1,0,58,0
"Palmerston North","Palmerston North","Christian Church of Samoa, 39 Havelock Avenue",0,1,0,0,0,12,4,0,0,0,0,1,0,0,0,0,0,18,1
"Palmerston North","Palmerston North","Cloverlea School Hall, 55 Herbert Avenue",0,0,0,2,0,28,4,1,0,1,0,0,0,0,0,0,1,37,0
"Palmerston North","Palmerston North","Palmerston North Bridge Club, 3 Cook Street",1,0,0,3,0,13,4,0,1,0,0,0,0,0,0,0,0,22,0
"Palmerston North","Palmerston North","Palmerston North Girls' High School, Huia Centre, 3 Huia Street",1,0,0,1,0,7,4,0,0,0,0,0,0,0,0,0,0,13,0
"Palmerston North","Palmerston North","Public Hospital Education Centre Hall, Gate 12, 50 Ruahine Street",0,0,1,1,0,3,1,1,0,1,0,0,0,0,0,1,0,9,0
"Palmerston North","Palmerston North","Russell Street School Hall, 19-31 Russell Street",0,0,0,0,0,20,3,2,0,0,0,0,0,0,0,1,0,26,0
"Palmerston North","Palmerston North","Somerset Crescent School Hall, 45 Somerset Crescent",0,3,0,0,0,15,2,1,0,1,0,0,0,0,0,0,0,22,0
"Palmerston North","Palmerston North","St Luke's Lutheran Church Hall, 250 Church Street",0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6,0
"Palmerston North","Palmerston North","Te Manawa Museum, 326 Main Street",0,0,1,4,0,13,1,2,0,0,0,0,0,0,0,1,0,22,0
"Palmerston North","Palmerston North","The Salvation Army Hall, 431 Church Street",0,0,0,0,0,6,2,1,0,2,0,0,0,0,0,0,0,11,0
"Palmerston North","Parkland","Parkland School Hall, 41 Parkland Crescent",0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,9,0
"Palmerston North","Riverdale","Riverdale School Hall, 95 Slacks Road",1,0,1,1,0,10,2,1,0,0,0,0,0,0,0,0,0,16,0
"Palmerston North","Roslyn","Roslyn School Hall, 38 Kipling Street",0,0,1,1,0,16,8,3,0,3,0,0,0,0,0,1,0,33,1
"Palmerston North","Roslyn","Ross Intermediate School Hall, 25 Freyberg Street",0,1,0,1,0,7,6,0,0,1,0,0,0,0,0,0,0,16,0
"Palmerston North","Takaro","Monrad Intermediate School Hall, 228 Botanical Road",1,2,0,0,0,17,5,0,0,0,0,0,0,0,0,0,0,25,0
"Palmerston North","Terrace End","Rangiora Community Centre, 98-102 Rangiora Avenue",1,0,0,4,0,20,1,0,0,0,0,0,0,0,0,0,1,27,1
"Palmerston North","Terrace End","Terrace End School Hall, 183-209 Ruahine Street",0,1,2,4,0,37,4,3,0,1,0,0,0,0,0,2,0,54,0
"Palmerston North","West End","West End School Hall, 395-427 Botanical Road",0,0,1,2,0,14,3,0,0,3,0,0,0,0,0,0,0,23,0
"Rangitīkei","Ashhurst","River Church, 131 Cambridge Avenue",0,1,0,3,0,11,0,0,1,0,0,0,0,0,0,0,0,16,0
"Rangitīkei","Ashhurst","Village Valley Community Centre, Corner Winchester & Guildford Streets",0,0,0,3,0,7,1,0,0,1,0,0,0,0,0,0,0,12,0
"Rangitīkei","Awahuri","Awahuri Hall, Rural No 1623, State Highway 3",0,0,0,0,0,9,4,0,0,0,0,0,0,0,0,0,0,13,0
"Rangitīkei","Bulls","Bulls Scout & Guide Hall, 26 Wilson Street",0,0,0,2,0,15,3,0,0,2,0,1,0,1,0,0,0,24,0
"Rangitīkei","Bulls","Clifton School, 3 Clifton Street",1,0,0,3,0,16,2,1,0,5,0,3,0,0,0,0,0,31,2
"Rangitīkei","Bulls","The Father's House, 28 Criterion Street",0,1,0,0,0,3,3,0,0,1,0,1,0,0,0,0,0,9,1
"Rangitīkei","Bunnythorpe","Bunnythorpe School, 5 Baring Street",0,2,0,0,0,10,3,1,0,1,0,0,0,0,0,0,0,17,0
"Rangitīkei","Feilding","Feilding Civic Centre, 84 Aorangi St",2,3,2,4,0,39,7,3,0,2,0,0,0,0,0,0,0,62,4
"Rangitīkei","Feilding","Feilding Intermediate School, 95 East Street",1,0,2,4,0,18,2,0,0,0,0,0,0,0,0,0,0,27,0
"Rangitīkei","Feilding","Lytton Street School, Corner Lytton & Monmouth Streets",3,0,1,3,0,21,2,2,1,4,0,0,0,0,0,0,0,37,0
"Rangitīkei","Feilding","Manchester Street School, 160 Manchester Street",2,0,0,3,0,14,6,1,0,1,0,0,0,0,0,0,0,27,0
"Rangitīkei","Feilding","North Street School, 52 North Street",0,0,0,1,0,28,7,0,0,4,0,0,0,0,0,1,0,41,0
"Rangitīkei","Feilding","St Brigids Community Hall, 55 Derby Street",0,0,0,2,0,8,1,2,0,1,0,0,0,0,0,0,0,14,0
"Rangitīkei","Halcombe","Halcombe Primary School, Corner Willoughby & Monteith Streets",0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,7,0
"Rangitīkei","Himatangi Beach","Himatangi Community Hall, 4 Koputara Road",0,0,0,2,0,7,2,0,0,0,0,0,0,0,0,0,0,11,1
"Rangitīkei","Hunterville","Hunterville Consolidated School, 33 Bruce Street",0,0,1,0,0,12,1,2,0,2,0,0,0,0,0,0,0,18,0
"Rangitīkei","Kakahi","Kakahi Town Hall, 397 Waitea Branch Road",0,1,0,0,0,3,2,0,0,0,0,1,0,0,0,0,0,7,1
"Rangitīkei","Kakahi","Linton Camp School, Puttick Road",1,0,0,0,0,11,4,2,0,1,0,0,0,0,0,1,0,20,1
"Rangitīkei","Longburn","Longburn Community Hall, Ngaire St",1,0,0,1,0,7,5,0,0,0,0,0,0,0,0,0,0,14,0
"Rangitīkei","Marton","James Cook School, 53 Mill Street",0,1,0,0,0,9,2,0,0,3,0,0,0,0,0,0,0,15,0
"Rangitīkei","Marton","Marton Junction School, 44-56 Alexandra Street",0,0,0,1,0,15,4,1,0,0,0,0,0,0,0,0,0,21,1
"Rangitīkei","Marton","Marton School, 20 Hereford Street",1,0,0,2,0,7,0,1,0,0,0,0,0,0,0,0,0,11,0
"Rangitīkei","Marton","St Andrew's Presbyterian Church Hall, 226 Broadway",0,0,0,2,0,13,4,0,1,1,0,1,0,0,0,0,0,22,0
"Rangitīkei","Mataroa","Mataroa School, 5696 Rongoiti Road",1,0,0,1,0,4,2,1,0,0,0,0,0,0,0,0,0,9,0
"Rangitīkei","Moawhango","Moawhango School, 5337 Moawhango Valley Road",0,0,1,0,0,1,3,1,0,0,0,0,0,0,0,0,0,6,0
"Rangitīkei","National Park","National Park School Hall, 31 Carroll Street",0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,5,1
"Rangitīkei","Ohakune","Ohakune Council Chambers, 37 Ayr St",1,1,2,0,0,9,9,1,0,3,0,0,0,0,0,0,0,26,0
"Rangitīkei","Ohakune","Ohakune Primary School Hall, 52 Arawa Street",0,0,0,3,0,3,4,0,0,1,0,0,0,0,0,0,0,11,0
"Rangitīkei","Ohakune","Te Pae Tata Community Hub, 43A Ruapehu Rd",1,0,2,2,0,1,4,0,0,0,0,0,0,0,0,0,0,10,0
"Rangitīkei","Opiki","Opiki Public Hall, 926 Opiki Road (State Highway 56)",0,0,1,1,0,3,0,1,0,0,0,0,0,0,0,0,0,6,0
"Rangitīkei","Ōwhango","Ōwhango School Resource Room, 19 Ohorere Street",0,0,0,0,0,7,0,1,1,0,0,0,0,0,0,0,0,9,0
"Rangitīkei","Palmerston North","Summerhill Shopping Centre, Unit 2.8, 194 Ruapehu Drive",2,0,0,3,0,9,1,1,0,0,0,0,0,0,0,0,0,16,0
"Rangitīkei","Raetihi","Raetihi Chambers, 44 Seddon St",0,8,1,1,0,43,19,0,0,3,0,3,0,0,0,0,0,78,1
"Rangitīkei","Rātana","Te Kura O Rātana, Kiatere Street",0,0,0,4,0,56,9,0,0,1,0,0,0,0,0,0,0,70,1
"Rangitīkei","Rongotea","Rongotea Rec Centre, Wye Street",0,1,0,1,0,12,1,1,0,1,0,0,0,0,0,0,0,17,0
"Rangitīkei","Sanson","Sanson Community Hall, Fagan Street",2,0,1,2,0,22,1,0,0,0,0,0,0,0,0,0,0,28,0
"Rangitīkei","Shannon","Shannon Memorial Hall, 8 Grey St",0,2,1,3,0,30,6,1,0,2,0,2,0,0,0,1,0,48,1
"Rangitīkei","Taihape","St Joseph's School Hall, 27 Rauma Road",0,0,1,3,0,3,3,0,0,1,0,0,0,0,0,0,1,12,0
"Rangitīkei","Taihape","Taihape Town Hall, 90 Hautapu Street",2,3,4,0,0,24,7,4,0,4,0,2,0,0,0,0,0,50,1
"Rangitīkei","Tangimoana","Tangimoana School, 19 Punga Street",0,0,2,1,0,7,1,0,0,1,0,0,0,0,0,0,0,12,0
"Rangitīkei","Taonui","Te Arakura Taonui Hall, 170 Waughs Road",1,0,0,1,0,5,1,1,0,0,0,0,0,0,0,0,0,9,0
"Rangitīkei","Taumarunui","Manunui School, Room 1, Rata Street",0,1,1,0,0,7,7,0,0,1,0,0,0,0,0,0,0,17,0
"Rangitīkei","Taumarunui","REAP Central King Country, 115 Hakiaha Street",0,4,1,2,0,24,7,0,0,2,0,0,0,0,0,0,0,40,0
