"Electorate","Place","Address","Type","ACT New Zealand","Aotearoa Legalise Cannabis Party","Ban1080","Conservative","Democrats for Social Credit","Green Party","Internet Party","Labour Party","MANA","Māori Party","National Party","New Zealand First Party","New Zealand People's Party","NZ Outdoors Party","The Opportunities Party (TOP)","United Future","Total Valid Party Votes","Informal Party Votes"
"Te Tai Tokerau","Torbay","Torbay Senior Citizens Club, 37 Watea Road","Regular",0,0,0,0,0,1,0,2,0,1,2,2,0,0,1,0,9,0
"Te Tai Tokerau","Coatesville","Coatesville School, 24 Mahoenui Valley Road","Regular",0,0,0,0,0,0,0,3,0,3,1,2,0,0,1,0,10,0
"Te Tai Tokerau","Dairy Flat","Dairy Flat School, 1220 State Highway 17","Regular",0,0,0,0,0,0,0,4,0,1,4,4,0,0,0,0,13,0
"Te Tai Tokerau","Helensville","Helensville Primary School Hall, corner Rata & Garfield Roads","Regular",1,2,0,0,0,3,0,44,2,3,8,11,0,0,2,0,76,1
"Te Tai Tokerau","Huapai","Huapai District School Hall, 40 Station Road","Regular",0,0,0,0,0,0,0,8,0,2,5,1,0,0,0,0,16,0
"Te Tai Tokerau","Kaukapakapa","Kaukapakapa Villiage Hall, 947 Kaipara Coast Highway","Regular",0,0,0,0,0,0,0,17,2,1,11,10,0,0,2,0,43,1
"Te Tai Tokerau","Kumeu","Kumeu Baptist Youth Hall, 21 Access Road","Regular",0,0,0,0,0,1,0,5,1,2,7,1,0,0,0,0,17,0
"Te Tai Tokerau","Muriwai","Muriwai Fire Station, 341 Motutara Road","Regular",0,0,0,0,0,2,0,4,0,0,0,2,0,0,0,0,8,0
"Te Tai Tokerau","Parakai","Parakai School, 10 Fordyce Road","Regular",0,0,0,0,0,3,0,19,0,0,6,7,0,0,1,0,36,0
"Te Tai Tokerau","Paremoremo","Ridgeview School, 1 Cutts Crescent","Regular",0,0,0,0,0,0,0,4,0,2,3,3,0,0,2,0,14,0
"Te Tai Tokerau","Riverhead","Riverhead Primary School, 21 School Road","Regular",0,0,0,0,0,1,0,8,1,2,4,0,0,0,0,0,16,0
"Te Tai Tokerau","South Head","Waioneke School, 1981 South Head Road","Regular",0,0,0,0,0,1,0,2,0,2,5,1,0,0,0,0,11,0
"Te Tai Tokerau","Waimauku","Waimauku School, 2 Muriwai Road","Regular",0,0,0,0,0,1,0,12,0,2,7,5,0,0,0,0,27,0
"Te Tai Tokerau","Waitakere","Waitakere Primary School, 10 Bethells Road","Regular",0,0,0,0,0,1,0,12,0,1,4,0,0,0,0,0,18,0
"Te Tai Tokerau","Westgate","Massey Presbyterian Church, 510 Don Buck Road","Regular",0,0,0,0,0,1,0,29,2,4,3,5,0,0,5,0,49,0
"Te Tai Tokerau","Whenuapai","Whenuapai School, 14 Airport Road","Regular",0,0,0,0,0,0,0,8,0,0,0,1,0,0,0,0,9,0
"Te Tai Tokerau","Whenuapai","Whenuapai Village Hall, 41 Waimarie Road","Regular",0,0,0,0,0,1,0,1,0,0,4,1,0,0,0,0,7,0
"Te Tai Tokerau","Glendene","Glendene School, 60 Barrys Road","Regular",1,0,0,0,0,3,0,38,1,6,0,9,0,0,4,0,62,1
"Te Tai Tokerau","Glen Eden","Te Kura Kaupapa Māori o Hoani Waititi Marae, 441 West Coast Road","Regular",1,0,0,0,0,1,0,12,1,10,0,0,0,0,0,0,25,0
"Te Tai Tokerau","Henderson","Bruce McLaren Intermediate School, 61-69 Bruce McLaren Road","Regular",0,0,0,0,0,2,0,33,0,0,1,12,0,0,0,0,48,0
"Te Tai Tokerau","Sunnyvale","Kelston Community Centre, 126 Awaroa Road","Regular",0,1,0,0,0,3,0,30,1,4,8,5,0,0,2,0,54,0
"Te Tai Tokerau","Sunnyvale","Sunnyvale Primary School, 34 Ribblesdale Road","Regular",0,0,0,0,0,2,0,24,2,3,1,5,0,0,1,0,38,1
"Te Tai Tokerau","Bayswater","Bayswater School, 181 Bayswater Avenue","Regular",0,0,0,0,0,6,0,19,1,2,9,10,0,0,1,0,48,0
"Te Tai Tokerau","Belmont","Belmont Intermediate School, 10 Winscombe Street","Regular",0,0,0,0,0,0,0,4,0,1,2,1,0,0,0,0,8,0
"Te Tai Tokerau","Campbells Bay","Campbells Bay School, 77 Aberdeen Road","Regular",0,0,0,0,0,0,0,5,0,0,6,1,0,0,1,0,13,0
"Te Tai Tokerau","Castor Bay","Milford Bowling Club, 20 Commodore Parry Road","Regular",0,0,0,0,0,0,0,3,1,1,3,0,0,0,0,0,8,0
"Te Tai Tokerau","Devonport","Devonport Community House, 32 Clarence Street","Regular",0,0,0,0,0,2,0,15,0,0,5,1,0,0,4,0,27,0
"Te Tai Tokerau","Devonport","North Shore Rugby Football Club, Cambridge Terrace","Regular",0,0,0,0,0,2,0,6,0,0,2,0,0,0,0,0,10,0
"Te Tai Tokerau","Forrest Hill","Forrest Hill Presbyterian Church Hall, 151 Forrest Hill Road","Regular",3,0,0,0,0,0,0,3,0,0,3,3,0,0,1,0,13,0
"Te Tai Tokerau","Hauraki","Hauraki School, 82 Jutland Road","Regular",0,0,0,0,0,1,0,6,1,0,1,2,0,0,0,0,11,0
"Te Tai Tokerau","Hauraki","Takapuna Bible Chapel Hall, 13 Jutland Road","Regular",0,0,0,0,0,4,0,3,0,0,5,1,0,0,1,0,14,1
"Te Tai Tokerau","Mairangi Bay","Mairangi Bay Presbyterian Church Hall, 11 Hastings Road","Regular",0,0,0,0,0,1,0,3,0,1,10,2,0,0,2,0,19,0
"Te Tai Tokerau","Milford","Elective Surgery Centre, North Shore Hospital, Shakespeare Road","Regular",0,0,0,0,0,0,0,5,1,0,1,3,0,0,0,0,10,0
"Te Tai Tokerau","Milford","Milford Baptist Church Hall, 3 Dodson Avenue","Regular",0,0,0,0,0,0,0,3,1,0,0,2,0,0,0,0,6,0
"Te Tai Tokerau","Milford","Milford School, 34 Shakespeare Road","Regular",0,0,0,0,0,1,0,4,0,2,3,3,0,0,1,0,14,0
"Te Tai Tokerau","Narrow Neck","Vauxhall School, Morrison Avenue","Regular",0,0,0,0,0,3,0,3,0,0,2,0,0,0,1,0,9,0
"Te Tai Tokerau","Stanley Bay","Stanley Bay School, 15 Russell Street","Regular",0,0,0,0,0,1,0,4,0,1,1,1,0,0,1,0,9,0
"Te Tai Tokerau","Sunnynook","Sunnynook School, 27 Lyford Crescent","Regular",0,0,0,0,0,0,0,3,0,1,4,0,0,0,0,0,8,0
"Te Tai Tokerau","Sunnynook","Wairau Intermediate School, 113 Becroft Drive","Regular",0,0,0,0,0,3,0,11,3,1,7,5,0,0,1,0,31,0
"Te Tai Tokerau","Takapuna","Takapuna Methodist Church, corner Lake Road & Tennyson Avenue","Regular",0,0,0,0,0,2,0,4,0,0,6,3,0,0,1,0,16,0
"Te Tai Tokerau","Takapuna","Takapuna School, 23 Auburn Street (access from Anzac Street entrance)","Regular",0,0,0,0,0,2,0,5,0,2,3,5,0,0,0,0,17,0
"Te Tai Tokerau","Beach Haven","Maria Assumpta Parish Hall, 198 Beach Haven Road","Regular",0,1,0,0,0,4,0,23,0,4,0,4,0,0,0,0,36,0
"Te Tai Tokerau","Beach Haven","The Beach Haven Hall, 336 Rangatira Road","Regular",0,0,0,0,0,8,0,46,3,5,9,3,0,0,2,0,76,0
"Te Tai Tokerau","Birkdale","Birkdale Intermediate School, 200 Birkdale Road","Regular",0,0,0,0,0,2,0,33,2,9,9,6,1,0,0,0,62,0
"Te Tai Tokerau","Birkdale","Birkdale North School, 213 Birkdale Road","Regular",0,0,0,0,0,4,0,15,1,3,3,2,0,0,0,0,28,0
"Te Tai Tokerau","Birkdale","Birkenhead Baptist Church Hall, 25 Birkdale Road","Regular",0,0,0,0,0,7,0,13,0,0,1,3,0,0,0,0,24,0
"Te Tai Tokerau","Birkenhead","All Saints Hall, 187 Hinemoa Street","Regular",0,0,0,0,0,1,0,6,0,1,4,2,0,0,0,0,14,0
"Te Tai Tokerau","Birkenhead","Birkenhead Primary School, 77 Mokoia Road","Regular",0,0,0,0,0,1,0,2,1,0,1,1,0,0,0,0,6,0
"Te Tai Tokerau","Birkenhead","Chelsea Primary School, 2 Onetaunga Road","Regular",0,0,0,0,0,2,0,9,0,1,1,2,0,0,0,0,15,0
"Te Tai Tokerau","Birkenhead","Zion Hill Methodist Church Hall, corner Onewa Road & Birkenhead Avenue","Regular",0,0,0,0,0,4,0,23,3,2,7,1,0,0,0,0,40,0
"Te Tai Tokerau","Glenfield","Glenfield College, 52-60 Kaipatiki Road","Regular",0,0,0,0,0,2,0,9,0,3,2,2,0,0,0,0,18,0
"Te Tai Tokerau","Glenfield","Glenfield Community Centre, 411 Glenfield Road (corner Bentley Avenue)","Regular",0,0,0,0,0,1,0,26,4,2,1,3,0,0,0,0,37,0
"Te Tai Tokerau","Glenfield","Glenfield Primary School, 101 Chivalry Road","Regular",0,0,0,0,0,0,0,14,0,0,0,4,0,0,0,0,18,0
"Te Tai Tokerau","Glenfield","Marlborough Primary School, 4 Wykeham Place","Regular",0,0,0,0,0,2,0,6,0,2,6,1,0,0,0,0,17,0
"Te Tai Tokerau","Glenfield","Windy Ridge School, 54 Seaview Road","Regular",0,1,0,0,0,2,0,5,0,2,3,6,0,0,2,0,21,0
"Te Tai Tokerau","Little Shoal Bay","Northcote Bowling Club, 9 Council Terrace","Regular",0,0,0,0,0,1,0,4,0,1,4,0,0,0,0,0,10,0
"Te Tai Tokerau","Little Shoal Bay","Northcote Intermediate, 145 Lake Road","Regular",0,0,0,0,0,2,0,31,1,5,4,5,0,0,2,0,50,0
"Te Tai Tokerau","Little Shoal Bay","Northcote Primary School, corner Lake & Onewa Roads","Regular",0,0,0,0,0,1,0,5,0,2,3,1,0,0,1,0,13,0
"Te Tai Tokerau","Little Shoal Bay","Sunnybrae Normal School, 36 Sunnybrae Road","Regular",0,0,0,0,0,2,0,12,0,2,4,1,0,0,0,0,21,0
"Te Tai Tokerau","Little Shoal Bay","Willow Park School, 13 Compton Street","Regular",1,0,0,0,0,2,0,10,0,1,3,2,0,0,1,0,20,0
"Te Tai Tokerau","Ahipara","Ahipara School, Main Road","Regular",0,3,0,1,0,5,0,80,10,8,4,14,0,0,4,0,129,0
"Te Tai Tokerau","Arapohue","Arapohue School, 3248 Mititai Road","Regular",0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,6,0
"Te Tai Tokerau","Awanui","Awanui School, 172 Far North Road (State Highway 1)","Regular",0,0,0,0,0,7,0,54,7,4,5,15,0,0,2,0,94,2
"Te Tai Tokerau","Baylys Beach","Baylys Beach Holiday Park, 24 Seaview Road","Regular",0,1,0,0,0,0,0,2,0,1,0,1,0,0,1,0,6,0
"Te Tai Tokerau","Broadwood","Broadwood Area School, 1041 Broadwood Road","Regular",0,2,0,0,0,0,0,13,3,0,1,1,0,0,0,0,20,0
"Te Tai Tokerau","Dargaville","Foster's Building, 36 Victoria Street","Regular",0,0,0,0,0,4,0,50,4,5,4,13,0,0,4,0,84,0
"Te Tai Tokerau","Dargaville","Selwyn Park Primary School, 38 Onslow Street","Regular",0,0,0,0,0,0,0,20,1,1,2,3,0,0,0,0,27,0
"Te Tai Tokerau","Dargaville","The Lighthouse Church Hall, 78 Normanby Street","Regular",0,0,0,0,0,1,0,32,1,3,9,9,1,0,1,0,57,0
"Te Tai Tokerau","Fairburn","Fairburn Hall, 813 Fairburn Road","Regular",0,0,0,0,0,1,0,3,2,1,0,2,0,0,1,0,10,0
"Te Tai Tokerau","Herekino","Herekino School, 2529 Kaitaia-Awaroa Road","Regular",0,1,0,0,0,1,0,19,1,1,1,5,0,0,0,0,29,1
"Te Tai Tokerau","Horeke","Horeke School, 2230 Horeke Road","Regular",0,0,0,0,0,4,0,25,4,2,0,4,0,0,0,0,39,0
"Te Tai Tokerau","Houhora","Pukenui School, 35 Lamb Road","Regular",0,1,0,0,0,2,0,25,0,3,14,12,0,0,0,0,57,0
"Te Tai Tokerau","Hukerenui","Hukerenui School, 9 Crows Nest Road","Regular",0,0,0,0,0,1,0,3,1,2,1,2,0,0,1,0,11,0
"Te Tai Tokerau","Kaeo","Kaeo Primary School, 4139 State Highway 10","Regular",0,5,0,0,0,10,0,77,5,4,3,8,0,0,0,0,112,4
"Te Tai Tokerau","Kaihu","Kaihu Hall, 43 Kaihu Wood Road","Regular",0,0,0,0,0,1,0,15,1,1,0,11,0,0,0,0,29,2
"Te Tai Tokerau","Kaikohe","Kaikohe East School, 36 Mangakahia Road","Regular",1,7,0,0,0,8,0,130,22,13,2,31,1,0,3,1,219,1
"Te Tai Tokerau","Kaikohe","Kaikohe Intermediate School, 11 Park Road","Regular",0,4,0,0,0,5,0,100,7,7,5,13,0,0,1,0,142,1
"Te Tai Tokerau","Kaingaroa","Kaingaroa School, 5328 State Highway 10","Regular",0,0,0,0,0,0,0,7,1,0,0,5,0,0,1,0,14,0
"Te Tai Tokerau","Kaitaia","Kaitaia College, Redan Road","Regular",0,1,0,0,0,3,0,42,8,3,3,4,0,0,2,0,66,1
"Te Tai Tokerau","Kaitaia","Kaitaia Intermediate School, 45 North Road","Regular",0,2,0,1,0,6,0,84,21,5,6,10,0,0,2,0,137,4
"Te Tai Tokerau","Kaitaia","Te Ahu Atrium, corner South Road & Matthews Avenue","Regular",0,2,1,0,0,7,0,90,23,9,12,14,1,0,4,0,163,1
"Te Tai Tokerau","Kaiwaka","Kaiwaka War Memorial Hall, 4 Kaiwaka - Mangawhai Road","Regular",0,0,0,0,0,0,0,30,6,0,5,9,0,0,2,0,52,0
"Te Tai Tokerau","Karetu","Karetu School, Kura Road","Regular",0,0,0,0,0,1,0,14,1,0,0,0,0,0,0,0,16,0
"Te Tai Tokerau","Kawakawa","Kawakawa Baptist Church, 1/19 Gillies Street","Regular",0,3,0,0,0,3,0,45,7,3,2,13,0,0,0,0,76,1
"Te Tai Tokerau","Kawakawa","Kawakawa Primary School Hall, 31-39 Albert Street","Regular",0,0,0,0,0,3,0,37,7,3,3,8,0,0,0,0,61,1
"Te Tai Tokerau","Kerikeri","Kerikeri Baptist Church, 41 Hobson Avenue","Regular",0,0,0,0,0,8,0,32,1,2,7,6,0,0,0,0,56,0
"Te Tai Tokerau","Kerikeri","Kerikeri Primary School, 39 Hone Heke Road","Regular",0,1,0,0,0,2,0,24,2,6,3,6,0,0,4,0,48,1
"Te Tai Tokerau","Kerikeri","Riverview School, 23 Riverview Road","Regular",0,0,1,0,0,2,0,19,0,0,9,3,0,0,2,0,36,1
"Te Tai Tokerau","Kohukohu","Kohukohu Primary School, Beach Road","Regular",0,1,0,0,0,1,0,31,4,0,3,7,0,0,0,0,47,0
"Te Tai Tokerau","Mangamuka","Mangamuka Clinic, 8 Mangamuka Road","Regular",0,0,0,0,0,4,0,19,6,2,4,6,0,0,1,0,42,0
"Te Tai Tokerau","Mangawhai","Mangawhai Beach School Recreation Centre, 34 Insley Street","Regular",0,0,0,0,0,0,0,15,0,1,3,7,0,0,1,0,27,0
"Te Tai Tokerau","Mangawhai Heads","Mangawhai Community Centre, Fagan Place","Regular",0,0,0,0,0,0,0,6,0,0,1,3,0,0,0,0,10,0
"Te Tai Tokerau","Mangonui","Mangonui School, 19 Colonel Mould Drive","Regular",0,1,0,0,0,3,0,42,5,2,14,16,3,0,1,0,87,0
"Te Tai Tokerau","Matauri Bay","Matauri Bay School, 2223 Whakarara Road","Regular",0,0,0,0,0,1,0,42,4,9,0,11,0,0,1,0,68,0
"Te Tai Tokerau","Matawaia","Matawaia Kohanga Reo, 1791 Matawaia - Maramuka Road","Regular",0,2,0,0,0,1,0,24,0,5,1,1,0,0,0,0,34,0
"Te Tai Tokerau","Maungaturoto","Maungaturoto Primary School, 8 Gorge Road","Regular",0,0,0,0,0,2,0,18,2,1,0,8,0,0,2,0,33,0
"Te Tai Tokerau","Moerewa","Moerewa School, 70 Otiria Road","Regular",0,2,3,0,0,4,0,124,6,5,2,13,0,1,1,0,161,3
"Te Tai Tokerau","Ngataki","Ngataki School, 5265 Far North Road","Regular",0,0,0,0,0,0,0,11,2,1,0,5,0,0,0,0,19,0
"Te Tai Tokerau","Oakura","Oakura Hall, 153 Oakura Road","Regular",0,0,0,0,0,0,0,26,2,2,3,9,0,0,1,0,43,0
"Te Tai Tokerau","Ohaeawai","Ohaeawai School, 22 Tennyson Street","Regular",1,1,0,0,0,3,0,30,0,1,3,8,0,0,1,0,48,0
"Te Tai Tokerau","Okaihau","Okaihau Primary School, Settlers Way","Regular",0,2,0,0,0,4,0,47,7,4,2,8,0,0,1,0,75,3
"Te Tai Tokerau","Omapere","Opononi Area School, 263 State Highway 12","Regular",0,2,1,0,0,9,0,60,12,8,6,10,1,0,0,0,109,3
"Te Tai Tokerau","Opua","Opua School Hall, 2 Franklin Street","Regular",0,1,0,0,0,3,0,7,0,0,2,4,0,0,1,0,18,0
"Te Tai Tokerau","Opuawhanga","Opuawhanga Hall, Whananaki North Road","Regular",0,0,0,0,0,1,0,6,0,2,1,7,0,0,0,0,17,0
"Te Tai Tokerau","Oromahoe","Oromahoe School, Te Aute Road","Regular",0,0,0,0,0,1,0,17,0,0,0,3,0,0,1,0,22,0
"Te Tai Tokerau","Paihia","Paihia School Hall, Whare, 17 School Road","Regular",0,0,0,0,0,0,0,55,5,3,1,9,0,0,2,0,75,1
"Te Tai Tokerau","Pakaraka","Pakaraka School, State Highway 10","Regular",0,0,0,0,0,0,0,15,0,0,0,1,0,0,0,0,16,0
"Te Tai Tokerau","Pakotai","Pakotai School, Ruddell Road (off Mangakahia Road)","Regular",1,0,0,0,0,2,0,11,0,1,0,11,0,1,0,0,27,2
"Te Tai Tokerau","Pamapuria","Pamapuria School, 6970 State Highway 1","Regular",0,0,0,0,0,1,0,31,1,0,2,5,1,0,0,0,41,0
"Te Tai Tokerau","Panguru","Te Kura Taumata O Panguru, 2178 West Coast Road","Regular",1,1,0,0,0,4,0,63,10,6,2,8,1,1,0,0,97,8
"Te Tai Tokerau","Paparoa","Paparoa School, 14 Franklin Road","Regular",0,0,0,0,0,3,0,13,1,0,3,5,0,0,0,0,25,1
"Te Tai Tokerau","Pawarenga","Te Kura o Hata Maria, 42 Te Riha Road","Regular",0,3,0,0,0,1,0,15,1,2,0,4,0,0,0,0,26,1
"Te Tai Tokerau","Peria","Peria School, 1430 Oruru Road","Regular",0,0,0,0,0,3,0,8,1,1,1,3,0,0,0,0,17,0
"Te Tai Tokerau","Pipiwai","Te Horo School, 3239 Pipiwai Road","Regular",0,0,0,0,0,1,0,28,4,1,1,4,0,0,0,0,39,0
"Te Tai Tokerau","Port Albert","Port Albert Hall, 980 Port Albert Road","Regular",0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,7,2
"Te Tai Tokerau","Pouto","Rangitane Community Centre, 5226 Pouto Road","Regular",0,0,0,0,0,1,0,4,0,0,1,4,0,0,0,0,10,0
"Te Tai Tokerau","Pukepoto","Pukepoto School, 818 Awaroa Road","Regular",0,0,0,0,0,1,0,28,6,0,0,6,0,0,1,0,42,0
"Te Tai Tokerau","Punaruku","Whangaruru School, 2916 Old Russell Road","Regular",0,0,0,2,0,0,0,13,3,2,0,2,0,0,1,0,23,0
"Te Tai Tokerau","Rawene","Rawene School, Marmon Street","Regular",0,0,0,0,0,6,0,71,9,4,0,8,0,0,3,0,101,0
"Te Tai Tokerau","Rawhiti","Rawhiti Kohanga Reo, Te Rawhiti Marae, 221 Rawhiti Road","Regular",0,0,0,0,0,0,0,13,5,0,0,7,0,0,1,0,26,1
"Te Tai Tokerau","Ruawai","Ruawai Primary School, 4376 State Highway 12","Regular",0,1,0,0,0,1,0,17,0,6,3,6,0,0,0,0,34,1
"Te Tai Tokerau","Russell","Russell School, 8 Baker Street","Regular",0,1,0,0,0,1,0,40,2,1,17,13,0,0,2,0,77,1
"Te Tai Tokerau","Taheke","Taheke Health Centre, 3735 Horeke Road","Regular",0,0,0,0,0,1,0,28,4,2,1,2,0,0,0,0,38,0
"Te Tai Tokerau","Taipa","Taipa Area School, 578 State Highway 10","Regular",0,1,0,0,0,6,0,60,10,7,8,12,0,0,5,0,109,0
"Te Tai Tokerau","Takahue","Takahue Community Hall, 6 Takahue Saddle Road","Regular",0,0,0,0,0,2,0,4,1,0,1,5,0,0,1,0,14,0
"Te Tai Tokerau","Tangiteroria","Tangiteroria Primary School, 3069 State Highway 14","Regular",0,0,0,0,0,2,0,9,0,1,2,10,0,0,0,0,24,0
"Te Tai Tokerau","Taupo Bay","Taupo Bay Holiday Park, Taupo Bay Road","Regular",0,0,0,0,0,0,0,5,0,2,0,1,0,0,0,0,8,0
"Te Tai Tokerau","Tautoro","Tautoro School, Mangakahia Road","Regular",0,1,0,0,0,2,0,25,2,1,0,9,0,0,1,0,41,0
"Te Tai Tokerau","Te Hapua","Te Hapua School, 14 Waharua Road (far north)","Regular",0,0,0,0,0,0,0,32,5,4,0,2,0,0,2,0,45,1
"Te Tai Tokerau","Te Iringa","Te Iringa Marae, 356 Mataraua Road","Regular",0,0,0,0,0,5,0,5,0,1,0,2,1,0,0,0,14,1
"Te Tai Tokerau","Te Kao","Te Kao Area School, 6603 Far North Road","Regular",1,1,0,0,0,4,0,46,11,12,1,6,0,0,0,0,82,0
"Te Tai Tokerau","Te Kopuru","Te Kopuru School, Norton Street","Regular",0,0,0,0,0,1,0,7,0,4,4,6,0,0,0,0,22,0
"Te Tai Tokerau","Te Tii","Bay of Islands International Acadamy, 935 Purerua Road","Regular",0,0,0,0,0,1,0,21,4,2,1,1,0,0,2,0,32,1
"Te Tai Tokerau","Tinopai","Tinopai Primary School, Tinopai Road","Regular",0,1,0,0,0,7,0,4,0,0,0,3,0,0,0,0,15,0
"Te Tai Tokerau","Titoki","Mangakahia Area School, 1482 Mangakahia Road","Regular",0,0,0,0,0,1,0,6,0,2,6,4,0,0,0,0,19,0
"Te Tai Tokerau","Totara North","Totara North Hall, 4 School Road","Regular",0,0,0,0,0,2,0,8,1,0,0,12,0,0,0,0,23,0
"Te Tai Tokerau","Towai","Maromaku School, 37 Maromaku School Road","Regular",0,0,0,0,0,1,0,2,1,0,1,5,0,0,3,0,13,0
"Te Tai Tokerau","Umawera","Umawera School, State Highway 1","Regular",0,0,0,0,0,0,0,3,2,0,1,1,0,0,0,0,7,0
"Te Tai Tokerau","Victoria Valley","Victoria Valley War Memorial Hall, 64 Victoria Valley Road","Regular",0,1,0,0,0,0,0,8,1,0,1,1,0,0,0,0,12,0
"Te Tai Tokerau","Waiharara","Waiharara School, 8 Katavich Road","Regular",0,1,0,0,0,0,0,10,4,1,2,3,0,0,0,0,21,0
"Te Tai Tokerau","Waima","Waima School, School Road (off State Highway 1)","Regular",0,1,0,0,0,2,0,28,6,4,1,1,0,0,0,0,43,1
"Te Tai Tokerau","Waimamaku","Waimamaku Hall, 7232 State Highway 12","Regular",0,1,0,0,0,4,0,38,2,1,0,13,0,0,3,0,62,0
"Te Tai Tokerau","Waimate North","St John's Sunday School Hall, 344 Te Ahu Ahu Road","Regular",0,0,0,0,0,3,0,13,1,0,1,4,0,0,1,0,23,0
"Te Tai Tokerau","Waiotira","Waiotira School, Ararua Road","Regular",0,0,0,0,0,1,0,5,0,0,1,0,0,0,1,0,8,0
"Te Tai Tokerau","Waipapa","Waipapa Hall, Waipapa Loop Road","Regular",0,1,0,0,0,0,0,22,2,3,1,6,0,0,5,0,40,1
"Te Tai Tokerau","Waipapakauri","Paparore School, 157 West Coast Road","Regular",0,0,1,0,0,1,0,12,2,4,3,3,0,0,1,0,27,0
"Te Tai Tokerau","Wellsford","Wellsford School Hall, 47 School Road","Regular",0,0,0,0,0,1,0,28,5,0,7,7,0,0,4,0,52,0
"Te Tai Tokerau","Whakapara","Whakapara Hall, corner McLennan & Old North Roads","Regular",0,0,0,0,0,3,0,19,2,1,2,6,0,0,0,0,33,0
"Te Tai Tokerau","Whananaki","Whananaki School, Whananaki North Road","Regular",0,0,0,0,0,1,0,20,0,1,0,6,0,0,0,0,28,2
"Te Tai Tokerau","Whangaroa","Whangaroa Hall, 574 Whangaroa Road","Regular",0,0,0,0,0,3,0,15,3,1,1,3,0,0,0,0,26,0
"Te Tai Tokerau","Whatuwhiwhi","Karikari Fire Station, 49 Maitai Bay Road","Regular",0,2,0,0,0,3,0,35,6,8,6,7,0,0,0,0,67,3
"Te Tai Tokerau","Whirinaki","Te Kura Kaupapa Māori o Te Tonga o Hokianga, 25 - 53 School Road","Regular",0,0,0,0,0,7,0,32,2,1,1,4,0,0,0,0,47,0
"Te Tai Tokerau","Gulf Harbour","Gulf Harbour School, 65 Alec Craig Way","Regular",0,0,0,0,0,0,0,7,0,1,2,2,0,0,1,0,13,0
"Te Tai Tokerau","Gulf Harbour","Wentworth College, 65 Gulf Harbour Drive","Regular",0,0,0,0,0,0,0,7,0,0,5,0,0,0,1,0,13,0
"Te Tai Tokerau","Leigh","Leigh School, House of Learning, 22 Hauraki Road","Regular",0,0,0,0,0,0,0,14,0,1,0,3,0,0,0,0,18,0
"Te Tai Tokerau","Manly","Manly Methodist Church, 945 Whangaparaoa Road","Regular",0,0,0,0,0,2,0,3,0,0,4,2,0,0,2,0,13,0
"Te Tai Tokerau","Manly","Whangaparaoa Primary School Hall, 39 Ladies Mile","Regular",0,0,0,0,0,1,0,5,0,0,4,1,0,0,1,0,12,0
"Te Tai Tokerau","Matakana","Matakana School, 952 Matakana Road","Regular",0,1,0,0,0,1,0,4,0,0,4,4,0,0,2,0,16,0
"Te Tai Tokerau","Orewa","Orewa College, 76 Riverside Road","Regular",0,0,0,0,0,1,0,8,0,1,3,0,0,0,1,0,14,0
"Te Tai Tokerau","Orewa","Orewa Community Centre, 40-46 Orewa Square","Regular",0,0,0,0,0,0,0,9,0,1,4,4,0,0,0,0,18,0
"Te Tai Tokerau","Orewa","Orewa North School, 280 Centreway Road","Regular",0,0,0,0,0,1,0,4,0,2,4,1,0,0,1,0,13,0
"Te Tai Tokerau","Point Wells","Point Wells Community Hall, 5 Point Wells Road","Regular",0,0,0,0,0,0,0,2,0,0,3,4,0,0,0,0,9,0
"Te Tai Tokerau","Puhoi","Puhoi Centennial Hall, 86 Puhoi Road","Regular",1,0,0,0,0,1,0,2,0,1,2,3,0,0,1,0,11,0
"Te Tai Tokerau","Puhoi","Red Beach Methodist Church, 76 Red Beach Road","Regular",0,0,0,0,0,1,0,3,0,1,6,2,0,0,1,0,14,0
"Te Tai Tokerau","Puhoi","Red Beach School, 20 Albert Hall Drive","Regular",0,0,0,0,0,1,0,8,0,0,5,0,0,0,1,0,15,0
"Te Tai Tokerau","Silverdale","Silverdale Primary School, 4 Longmore Lane","Regular",0,0,0,0,0,0,0,3,0,1,4,0,0,0,1,0,9,0
"Te Tai Tokerau","Snells Beach","Mahurangi East Community Centre, 21 Hamatana Road","Regular",0,0,0,0,0,0,0,7,0,0,5,6,0,0,0,0,18,0
"Te Tai Tokerau","Stanmore Bay","Stanmore Bay Pool and Leisure Centre, 159 Brightside Road","Regular",0,0,0,1,0,1,0,11,1,1,4,4,0,0,2,0,25,0
"Te Tai Tokerau","Stanmore Bay","Stanmore Bay School, 30 Waiora Road","Regular",0,0,0,0,0,1,0,10,1,1,2,1,0,0,0,0,16,0
"Te Tai Tokerau","Warkworth","Mahurangi College, 2 Woodcocks Road","Regular",0,0,0,0,0,0,0,7,0,0,5,6,0,0,0,0,18,0
"Te Tai Tokerau","Warkworth","Warkworth Masonic Lodge (above Westpac Bank), 12 Baxter Street","Regular",0,0,0,0,0,0,0,11,0,1,2,4,0,0,1,0,19,0
"Te Tai Tokerau","Warkworth","Warkworth Primary School, 35 Hill Street","Regular",0,0,0,0,0,1,0,5,0,0,1,3,0,0,0,0,10,0
