Electorate,Place,Address,ACT New Zealand,Advance NZ,Aotearoa Legalise Cannabis Party,Green Party,HeartlandNZ,Labour Party,Māori Party,National Party,New Conservative,New Zealand First Party,NZ Outdoors Party,ONE Party,Social Credit,Sustainable New Zealand Party,TEA Party,The Opportunities Party (TOP),Vision New Zealand,Total Valid Party Votes,Informal Party Votes
"Waitaki","Omarama","Omarama School, Omarama Avenue",38,3,1,1,0,70,0,73,3,5,0,0,0,0,0,2,1,197,2
"Waitaki","Orari","Orari Coronation Hall, 8 MacDonald Street",1,0,0,0,0,8,0,14,0,0,0,0,0,0,0,0,0,23,0
"Waitaki","Otematata","Otematata Community Hall, 1 West Road",25,0,0,0,0,59,0,43,2,3,0,0,0,0,0,0,0,132,0
"Waitaki","Palmerston","East Otago High School, 3 Stour Street",27,4,0,13,0,90,1,82,7,16,0,0,0,0,0,1,0,241,3
"Waitaki","Papakaio","Papakaio Primary School, 17 Papakaio Road",21,2,0,3,0,21,0,70,0,2,0,0,0,1,0,0,0,120,0
"Waitaki","Pareora","Pareora Country Club, 30 Queen Street",7,1,1,6,0,79,0,19,1,4,1,1,0,1,0,2,0,123,2
"Waitaki","Patearoa","Patearoa Bowling Club, 1615 Ranfurly-Patearoa Road",17,1,0,1,0,14,0,56,0,3,0,1,0,0,0,1,0,94,1
"Waitaki","Peel Forest","Peel Forest Hall, 1209 Peel Forest Road",19,0,0,7,0,15,0,47,2,2,0,0,0,0,0,0,0,92,0
"Waitaki","Pleasant Point","Pleasant Point Primary School, Victor Wilson Hall, 33 Halstead Road",16,0,0,1,0,13,0,36,2,0,0,0,0,1,0,1,0,70,0
"Waitaki","Poolburn","Poolburn School, 1017 Ida Valley-Omakau Road",19,1,1,2,0,10,0,59,0,0,0,1,0,0,0,0,0,93,2
"Waitaki","Pukeuri","Pukeuri War Memorial Hall, 51 Works Road",18,0,0,0,0,22,0,26,3,2,0,0,0,0,0,0,0,71,2
"Waitaki","Ranfurly","Maniototo Community Library, 15 Caulfeild Street",41,2,1,4,0,79,1,168,2,6,3,12,0,1,0,2,1,323,4
"Waitaki","Southburn","Southburn Hall, Corner Caird & Pareora River Roads",15,2,0,1,0,40,0,66,1,5,0,0,0,0,0,0,0,130,1
"Waitaki","St Andrews","St Andrews School Library, 21 Bluecliffs Road",24,4,0,3,0,68,0,95,4,6,1,0,0,0,0,1,0,206,0
"Waitaki","Tarras","Tarras Primary School, 2612 Tarras-Cromwell Road",11,2,1,5,0,37,0,57,1,2,1,0,0,0,0,1,0,118,0
"Waitaki","Temuka","St John Ambulance Rooms, 47 King Street",6,0,0,1,0,1,0,10,1,0,0,0,0,0,0,0,0,19,0
"Waitaki","Timaru","Ara Institute of Canterbury Confucius Room, North Street Entrance, 65 North Street",4,0,2,0,0,16,0,6,0,1,0,0,0,0,0,0,0,29,0
"Waitaki","Timaru","Craighead Diocesan School Gymnasium, 1 Wrights Avenue",2,2,0,0,0,4,0,4,0,1,0,0,0,0,0,0,0,13,0
"Waitaki","Timaru","Gleniti School, 22 Heath Street",3,0,0,0,0,11,0,5,1,0,0,0,0,0,0,1,0,21,0
"Waitaki","Timaru","South School, 44 Queen Street",6,0,0,2,0,12,0,10,1,0,0,0,0,0,0,1,0,32,0
"Waitaki","Timaru","The Southern Trust Events Centre, upstairs room, 70 Morgans Road",2,1,0,1,0,11,0,11,0,1,0,0,0,0,0,0,0,27,0
"Waitaki","Timaru","Timaru Central (old National Bank Building), 15 Church Street",5,0,0,0,0,5,0,9,0,0,0,0,0,0,0,0,0,19,0
"Waitaki","Timaru","Timaru Girls High School, Corner Hassall & Cain Streets",2,0,0,1,0,5,0,10,2,0,0,0,0,0,0,2,0,22,0
"Waitaki","Timaru","Timaru Indoor Bowls Stadium, 20 Ranui Avenue (opposite Northtown Mall)",3,0,0,1,0,10,0,12,1,0,0,0,0,1,0,0,0,28,0
"Waitaki","Timaru","Washdyke Central, 144 Hilton Highway",3,0,0,1,0,11,0,11,1,0,1,0,0,0,0,1,0,29,0
"Waitaki","Totara","Totara Public Hall, 633 Fortification Road",19,0,0,4,0,39,0,58,8,4,0,0,0,0,0,3,0,135,2
"Waitaki","Totara Valley","Combined Districts Hall, Cleland Road",18,0,0,2,0,9,0,42,1,2,0,0,0,0,0,0,0,74,0
"Waitaki","Twizel","Twizel Area School, Mt Cook Street",79,8,1,18,0,228,2,157,9,11,0,0,1,3,0,7,0,524,4
"Waitaki","Waiareka","Oamaru Farmers' Saleyards Building, 31-39 Weston Road",26,2,0,8,0,54,0,70,3,8,0,1,0,0,0,3,0,175,1
"Waitaki","Waihao Downs","Waihao Downs School, 1139 Hakataramea Highway",15,1,1,7,0,25,0,79,4,1,0,0,0,0,0,0,0,133,0
"Waitaki","Waikouaiti","Waikouaiti Church Hall, 10 Kildare Street",0,0,0,0,0,4,0,0,2,1,0,0,0,0,0,0,0,7,0
"Waitaki","Waimate","Centennial School, 5 Hughes Street",18,1,1,1,0,105,0,55,7,6,0,0,0,0,0,2,0,196,0
"Waitaki","Waimate","Waimate Event Centre, 15 Paul Street",53,6,1,9,0,145,0,145,15,19,1,1,0,0,0,1,0,396,4
"Waitaki","Waimate","Waimate Silver Band Hall, 135 High Street",18,0,2,18,0,164,0,105,7,17,1,1,0,0,0,2,0,335,0
"Waitaki","Wanaka","Presbyterian Community Church Centre, 91 Tenby Street",49,11,2,37,0,203,1,204,3,12,0,5,0,4,0,13,0,544,0
"Waitaki","Wanaka","Te Kura O Take Kārara, 3 Grace Wright Drive",91,7,2,39,0,209,1,202,6,9,2,0,0,2,0,23,0,593,2
"Waitaki","Wanaka","Wanaka Primary School Hall, 7 Ironside Drive",53,4,1,42,0,221,2,149,3,8,0,0,0,1,1,11,0,496,4
"Waitaki","Weston","Weston Primary School, 1 Charles Street",44,6,0,5,0,150,0,137,12,6,0,0,0,0,0,5,0,365,1
"Waitaki","Woodbury","Woodbury School, 559 Woodbury Road",32,0,0,6,0,44,0,59,1,3,0,0,0,1,0,1,0,147,1
"Wellington Central","Aro Valley","Aro Valley Community Centre, 48 Aro Street",21,0,1,238,0,154,3,43,0,10,0,0,0,1,0,20,0,491,2
"Wellington Central","Aro Valley","Central Park Flats, Community Recreation Room, 21 Brooklyn Road",5,0,0,11,0,47,1,9,0,3,0,0,0,1,0,0,0,77,0
"Wellington Central","Brooklyn","Brooklyn Community Centre, 18 Harrison Street",31,2,0,128,0,237,2,83,1,8,0,0,0,0,0,22,0,514,2
"Wellington Central","Brooklyn","St Matthew's Church Hall, 96 Washington Avenue",11,0,0,44,0,60,2,29,1,4,0,0,0,0,0,7,0,158,0
"Wellington Central","Hataitai","Hataitai Community House, 112 Waipapa Road",0,0,0,1,0,1,0,3,0,0,0,0,0,1,0,1,0,7,0
"Wellington Central","Hataitai","Hataitai School Hall, 2 Arawa Road",2,0,0,2,0,6,0,2,0,0,0,0,0,0,0,0,0,12,0
"Wellington Central","Island Bay","Island Bay Presbyterian Church Lounges, 88 The Parade",0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,2,0,7,0
"Wellington Central","Island Bay","St Hilda's Church Parish Centre, 311 The Parade",0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,8,0
"Wellington Central","Island Bay","Johnsonville Shopping Centre, Shop 12 (was Paper Plus), 16 Broderick Road",1,1,0,1,0,7,0,6,1,0,0,0,0,0,0,0,0,17,0
"Wellington Central","Island Bay","Onslow College, Burma Road",1,0,0,1,0,1,1,2,0,0,0,0,0,0,0,0,0,6,0
"Wellington Central","Karori","Karori Baptist Church, 161-163 Karori Road",28,0,0,67,0,155,1,88,2,10,0,0,0,0,0,12,0,363,1
"Wellington Central","Karori","Karori Community Centre, Youth Centre Room, 7 Beauchamp Street",24,1,0,81,0,209,2,65,2,9,0,0,0,2,1,10,0,406,4
"Wellington Central","Karori","Karori Normal School, 2 Donald Street",34,1,0,62,0,176,1,135,1,6,0,0,0,0,0,13,0,429,2
"Wellington Central","Karori","Karori Playcentre, 64 Campbell Street",17,1,0,40,0,121,0,63,2,8,0,0,0,1,0,5,0,258,0
"Wellington Central","Karori","Karori West Normal School Hall, 19 Allington Road",13,2,0,56,0,217,1,74,3,14,0,2,0,0,0,10,0,392,2
"Wellington Central","Karori","Karori West Scout Hall, 21a Sunshine Avenue",8,1,0,25,0,93,0,28,0,0,0,4,0,0,0,4,0,163,1
"Wellington Central","Karori","St Teresa's Parish Hall, 301 Karori Road",19,2,1,57,0,141,3,68,9,5,1,0,0,0,0,10,0,316,1
"Wellington Central","Kelburn","Cable Car Museum, 1A Upland Road",10,0,0,55,0,70,2,38,2,6,0,0,0,1,0,10,0,194,1
"Wellington Central","Kelburn","Kelburn Normal School Hall, 16 Kowhai Road",42,0,0,110,0,165,2,93,3,6,0,0,2,0,0,12,0,435,1
"Wellington Central","Kelburn","Victoria University, Student Union Building Memorial Theatre Foyer, 1 Kelburn Parade",11,0,0,74,0,52,2,16,1,0,0,0,0,1,0,12,0,169,0
"Wellington Central","Kilbirnie","ASB Sports Centre, 72 Kemp Street",1,0,0,3,0,8,0,5,1,0,0,0,0,0,0,1,0,19,0
"Wellington Central","Kilbirnie","Kilbirnie/Lyall Bay Community Centre, 56-58 Bay Road",0,0,0,5,0,4,0,2,0,0,0,0,0,0,0,1,0,12,0
"Wellington Central","Lower Hutt","Queensgate Shopping Centre, Ground Level, Shop 118 (next to Jackie E), Corner Queens Drive & Bunny Street",0,0,0,2,0,7,0,9,0,0,0,0,0,0,0,0,0,18,0
"Wellington Central","Mākara","Makara Community Hall, 366 Makara Road",11,1,0,9,0,41,0,25,1,1,0,0,0,0,0,2,0,91,0
"Wellington Central","Miramar","Miramar and Maupuia Community Centre, 27 Chelsea Street",1,0,0,3,1,5,0,2,0,1,0,0,0,1,0,1,0,15,0
"Wellington Central","Miramar","Vogelmorn Hall, 13 Vennell Street",0,0,1,11,0,9,0,6,0,0,0,0,0,0,0,2,0,29,0
"Wellington Central","Mt Cook","Lifepoint Church, 2nd Floor, 61 Hopper Street",13,0,0,29,0,43,1,14,0,3,0,2,0,0,0,4,1,110,2
"Wellington Central","Mt Cook","Mount Cook School, 160 Tory Street",6,1,0,58,0,115,2,30,0,1,0,0,0,1,0,6,0,220,0
"Wellington Central","Mt Cook","St Paul's Lutheran Church, 12 King Street",6,0,1,19,0,28,2,6,2,2,0,0,0,0,0,9,0,75,0
"Wellington Central","Mt Cook","Wellington High School Cafe, 249 Taranaki Street",6,0,0,57,0,51,0,19,0,6,0,0,0,0,0,4,0,143,0
"Wellington Central","Mt Victoria","Clyde Quay School, 27 Elizabeth Street",44,0,1,189,0,259,5,115,0,7,0,0,2,0,0,25,0,647,2
"Wellington Central","Mt Victoria","St Joseph's Church, Bill Pearce Room, 154-156 Brougham Street",5,0,0,28,0,36,0,16,2,0,0,0,0,0,0,4,0,91,2
"Wellington Central","Newtown","Newtown Community Hall, 71 Daniell Street",0,0,0,8,0,5,0,1,0,0,0,0,0,0,0,0,0,14,0
"Wellington Central","Newtown","Newtown School Hall, Corner Riddiford & Mein Streets",1,1,0,13,0,22,0,11,0,1,0,0,0,0,0,4,0,53,1
"Wellington Central","Newtown","Pop Up Voting Place, 199 Riddiford Street, next to New World",2,0,0,12,0,17,1,8,0,0,0,0,0,1,0,2,1,44,0
"Wellington Central","Newtown","Te Whaea: National Dance and Drama Centre, 11 Hutchison Road",3,1,0,20,0,26,0,10,0,1,0,0,0,0,0,4,0,65,0
"Wellington Central","Newtown","Ngaio Town Hall, 1 Ottawa Road",0,0,0,2,0,9,0,1,0,0,0,0,0,0,0,1,0,13,0
"Wellington Central","Northland","Northland Memorial Community Hall, 5 Woburn Road",13,2,1,49,0,114,3,55,1,2,0,2,0,0,1,12,0,255,0
"Wellington Central","Northland","St Anne's Church Hall, Corner Northland Road & Randwick Road",12,1,1,98,0,128,3,42,0,4,0,0,1,0,0,16,0,306,1
"Wellington Central","Ōwhiro Bay","Owhiro Bay School Hall, 100 Happy Valley Road",0,0,0,6,0,7,0,1,1,1,0,0,0,0,0,1,0,17,0
"Wellington Central","Porirua","North City Shopping Centre, Shop 112 (next to Silvermoon), 2 Titahi Bay Road",0,0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,10,0
"Wellington Central","Rongotai","Rongotai College Hall, 170 Coutts Street",0,0,0,3,0,2,0,2,0,0,0,0,0,0,0,0,0,7,0
"Wellington Central","Roseneath","Roseneath School Hall, 13 Maida Vale Road",2,0,0,5,0,17,0,5,0,3,0,0,0,0,0,1,0,33,0
"Wellington Central","Thorndon","St Mary's College Hall, 15 Guildford Terrace",5,1,0,33,0,50,2,31,2,3,0,0,0,0,0,3,0,130,0
"Wellington Central","Thorndon","Thorndon School Hall, 26 Murphy Street",13,1,0,44,0,81,1,54,1,1,1,0,0,1,0,10,0,208,1
"Wellington Central","Thorndon","Wellington Bridge Club, 17 Tinakori Road",10,0,0,34,0,86,1,43,0,5,0,0,0,0,1,14,0,194,0
"Wellington Central","Wadestown","St Luke's Centre, 34 Pitt Street (corner Wadestown Road)",1,0,0,4,0,9,1,1,0,0,0,0,0,0,0,0,0,16,0
"Wellington Central","Wadestown","Wadestown School, 2-6 Rose Street (access by steep walking path only)",0,0,0,2,0,5,0,1,0,1,0,0,0,0,0,0,0,9,0
"Wellington Central","Waikanae Beach","Waikanae Beach Community Hall, 22A Rauparaha Street",0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,8,0
"Wellington Central","Wellington City","Chaffers Dock Atrium, 18 Herd Street",19,0,0,53,0,103,5,82,1,1,0,0,0,1,0,6,0,271,2
"Wellington Central","Wellington City","Kahungunu Whānau Services, Level 5, 35 Victoria Street",1,0,0,11,0,25,0,9,0,1,0,0,0,0,0,3,0,50,0
"Wellington Central","Wellington City","Pop Up Voting Place, 73 Manners Street",18,2,2,135,0,141,1,55,2,3,0,0,1,0,0,13,0,373,2
"Wellington Central","Wellington City","Pop Up Voting Place, Dukes Arcade, 105 Willis Street",18,2,1,86,0,136,1,58,6,4,0,1,0,0,0,19,0,332,0
"Wellington Central","Wellington City","Sustainability Trust Wellington, 2 Forresters Lane",11,0,0,46,0,86,0,34,2,3,0,1,0,0,0,14,0,197,0
"Wellington Central","Wellington City","Te Puni Kōkiri House, Nau Mai Room, 143 Lambton Quay",9,0,1,46,0,76,1,44,2,9,0,0,0,0,0,14,0,202,2
"Wellington Central","Wellington City","Wellington Museum Von Kohorn Room, Queens Wharf, 3 Jervois Quay",11,0,0,25,0,29,0,12,0,2,0,0,0,0,0,7,0,86,0
"Wellington Central","Wilton","Cardinal McKeefry School Hall, 66 Albemarle Road",11,1,0,31,0,53,1,17,1,3,0,0,0,0,0,6,0,124,0
"Wellington Central","Wilton","Otari School Hall, 166 Wilton Road",5,1,0,41,0,77,1,20,0,1,0,0,0,0,0,6,1,153,3
"West Coast-Tasman","Ahaura","Awahono School, 20 Napoleon Street",20,0,0,1,0,29,0,67,1,3,0,0,0,0,0,1,0,122,0
"West Coast-Tasman","Appleby","Appleby School, 19 Moutere Highway",28,0,1,13,0,70,0,77,0,2,1,0,0,1,0,3,0,196,1
"West Coast-Tasman","Arahura","Te Rūnanga o Ngāti Waewae Marae, 1 Old Christchurch Road",10,0,0,2,0,22,0,11,0,5,0,0,0,0,0,2,0,52,0
"West Coast-Tasman","Barrytown","Barrytown School, Cargill Road",11,0,1,7,0,26,0,20,0,5,0,0,0,0,0,0,0,70,0
"West Coast-Tasman","Blackball","Blackball Paparoa Range School, 3 Chamberlain Street",14,7,4,7,0,72,0,23,0,9,1,1,0,0,0,1,0,139,1
"West Coast-Tasman","Brightwater","Brightwater School, 106 Ellis Street",71,10,0,26,0,228,1,179,9,15,2,6,0,0,0,11,1,559,1
"West Coast-Tasman","Bruce Bay","Bruce Bay Hall, State Highway 6",6,0,0,0,0,7,0,29,0,1,1,0,0,0,0,0,0,44,0
"West Coast-Tasman","Camerons","Bill Maher Hall, Corner Pandora Avenue & Main South Road",12,2,0,3,0,50,0,36,1,8,2,1,0,0,0,3,0,118,1
"West Coast-Tasman","Charleston","Underworld Adventure Centre, 7368 State Highway 6",8,1,0,7,0,27,0,20,1,4,0,0,0,1,0,1,0,70,0
"West Coast-Tasman","Cobden","Cobden School, 53 Fox Street",30,6,3,15,0,166,0,70,7,18,2,1,0,0,0,4,1,323,2
"West Coast-Tasman","Collingwood","Collingwood Memorial Hall, 9 Tasman Street",17,2,0,17,0,79,1,66,7,12,2,0,0,0,0,3,0,206,2
"West Coast-Tasman","Dobson","Dobson Paparoa Range School, Herald Street",25,0,1,2,0,67,2,77,1,13,2,1,0,1,0,1,1,194,1
"West Coast-Tasman","Dovedale","Dovedale School, 1220 Dovedale Road",14,4,0,15,0,63,0,39,5,5,1,0,0,0,0,3,0,149,0
"West Coast-Tasman","Fox Glacier","Fox Glacier Community Centre, 45 Cook Flat Road",7,0,0,5,0,13,0,50,0,1,0,0,0,0,0,1,0,77,1
"West Coast-Tasman","Foxhill","Rutherford Memorial Hall, 658 Wakefield-Kohatu Highway",28,3,0,1,0,53,0,49,3,4,1,0,0,1,0,0,0,143,2
"West Coast-Tasman","Franz Josef","Franz Josef Medical Centre, Community Room, 97 Cron Street",20,1,2,17,0,55,1,53,1,2,0,0,0,0,0,3,0,155,0
"West Coast-Tasman","Golden Bay","Aorere Hall, 938 Collingwood-Bainham Main Road",6,1,0,5,0,14,0,20,2,2,0,0,0,0,0,1,0,51,0
"West Coast-Tasman","Greymouth","Blaketown School, 90 Blake Street",25,3,1,5,0,112,1,53,4,18,0,1,0,0,1,1,0,225,1
"West Coast-Tasman","Greymouth","Former House of Travel Building, 109 Mackay Street",27,5,2,4,0,95,0,122,3,13,0,0,0,0,0,2,0,273,0
"West Coast-Tasman","Greymouth","Greymouth High School, High Street",13,1,0,9,0,126,0,65,6,3,3,0,1,0,0,1,0,228,1
"West Coast-Tasman","Greymouth","Greymouth Main School, 12 Joyce Crescent",36,3,1,9,0,120,0,116,1,16,1,0,0,0,0,4,0,307,0
"West Coast-Tasman","Greymouth","Karoro School, 77 Main South Road",23,1,1,3,0,78,1,74,5,9,0,0,0,0,0,1,0,196,2
"West Coast-Tasman","Greymouth","Tai Poutini Polytechnic, Conference Room, 73-87 Tainui Street",18,5,4,8,0,93,0,62,5,18,3,1,0,0,0,5,0,222,3
"West Coast-Tasman","Haast","Haast Rescue Centre, Pauareka Road",21,0,1,4,0,12,1,29,0,1,0,0,0,0,0,0,0,69,0
"West Coast-Tasman","Haast","Haast School, Hannahs Clearing",7,0,0,0,0,26,0,31,2,0,0,0,0,0,0,0,0,66,0
"West Coast-Tasman","Hari Hari","South Westland Area School, 92 Wanganui Flat Road",27,7,2,1,0,45,0,83,0,4,0,0,0,1,0,1,0,171,0
"West Coast-Tasman","Hokitika","Church of Christ, Corner Sale Street & Stafford Street",21,1,0,2,0,71,0,72,0,7,1,4,2,0,0,1,0,182,2
"West Coast-Tasman","Hokitika","Hokitika Westland RSA, 22 Sewell Street",45,1,2,12,0,120,2,124,4,10,3,2,2,0,0,5,0,332,0
"West Coast-Tasman","Hokitika","Kokatahi-Kowhitirangi School, 35 Upper Kokatahi Road",10,0,1,0,0,13,0,47,0,1,0,0,0,0,0,0,0,72,1
"West Coast-Tasman","Hokitika","St Mary's Primary School Hall, 87 Sewell Street",18,0,3,7,0,63,0,59,2,6,0,0,0,0,0,2,0,160,1
"West Coast-Tasman","Hokitika","Westland High School, 140 Hampden Street",11,0,0,4,0,74,0,48,0,6,0,0,1,0,0,2,0,146,2
"West Coast-Tasman","Ikamatua","Ikamatua Hall, State Highway 7",30,4,1,0,0,24,0,70,3,3,0,0,1,0,0,2,0,138,0
"West Coast-Tasman","Kaiata","Kaiata Hall, 12 Golf Links Road",7,2,0,1,0,47,0,25,2,10,0,0,0,0,0,0,0,94,0
"West Coast-Tasman","Kaiteriteri","Kaiteriteri Camp Function Room, 5 Kaiteriteri-Sandy Bay Road",12,0,0,11,0,36,0,34,2,1,0,0,0,0,0,0,0,96,0
"West Coast-Tasman","Kaniere","Kaniere School, 16 Camp Street",17,3,1,1,0,39,0,44,0,3,0,1,1,0,0,1,0,111,0
"West Coast-Tasman","Karamea","Karamea Area School, 105 Waverley Street",31,2,0,17,0,123,0,75,2,9,3,0,1,2,0,8,0,273,1
"West Coast-Tasman","Kowhitirangi","Kowhitirangi Hall, Kaniere-Kowhitirangi Road",17,0,3,0,0,10,1,37,0,3,1,0,2,0,0,0,0,74,0
"West Coast-Tasman","Kumara","Kumara Memorial Hall, 58 Seddon Street",19,2,0,6,0,87,0,52,3,8,5,0,0,0,0,0,0,182,2
"West Coast-Tasman","Little Wanganui","Little Wanganui Hall, 3288 Karamea Highway",10,7,1,4,0,31,0,28,0,2,2,0,0,0,0,1,0,86,1
"West Coast-Tasman","Lower Moutere","Lower Moutere School Hall, 8 School Road",34,7,1,24,0,75,0,49,8,7,1,0,0,0,0,3,0,209,2
"West Coast-Tasman","Māpua","Mapua Hall, 72 Aranui Road",61,6,1,59,0,285,4,181,14,22,0,1,0,0,0,17,0,651,2
"West Coast-Tasman","Mārahau","Marahau Fire Station Hall, Sandy Bay-Marahau Road",2,6,1,15,0,45,0,14,0,2,0,0,0,0,0,0,0,85,0
"West Coast-Tasman","Maruia","Maruia School, 1956 State Highway 65",13,0,1,0,0,14,0,32,0,2,0,0,0,0,0,0,0,62,0
"West Coast-Tasman","Moana","Lake Brunner School, 21 Ahau Street",9,2,1,7,0,62,0,62,4,4,0,0,1,1,0,3,0,156,1
"West Coast-Tasman","Motueka","Baptist Church, 15 Greenwood Street",28,2,1,12,0,140,2,76,9,8,1,0,0,0,0,5,0,284,0
"West Coast-Tasman","Motueka","Huia Club Rooms, 186 High St",35,10,2,29,0,134,0,61,4,6,3,1,0,0,0,4,0,289,4
"West Coast-Tasman","Motueka","Motueka South School, 450 High Street",29,2,1,30,0,132,1,50,6,8,2,0,1,0,0,3,0,265,2
"West Coast-Tasman","Motueka","Parklands School, Aniwaniwa Building, 9-19 Pah Street",23,6,2,27,0,132,0,49,4,5,1,1,0,0,0,3,0,253,2
"West Coast-Tasman","Murchison","Murchison Area School, 61 Waller Street",66,11,1,22,1,118,0,104,11,7,2,0,1,0,0,5,0,349,1
"West Coast-Tasman","Nelson","Corner Hardy & Collingwood Street, 286-290 Hardy St",5,0,0,3,0,16,0,1,0,0,0,0,0,0,0,0,0,25,0
"West Coast-Tasman","Nelson Creek","Nelson Creek Hall, Nelson Creek Road",6,1,1,0,0,27,0,26,3,7,1,0,0,0,0,0,0,72,0
"West Coast-Tasman","Ngahere","Ngahere Fire Station, Main Road",17,0,0,0,0,17,0,32,3,1,0,0,1,0,0,1,0,72,0
"West Coast-Tasman","Ngakawau","Ngakawau Domain Hall, Main Road",7,3,1,12,0,105,0,26,2,7,2,0,0,0,0,0,0,165,3
"West Coast-Tasman","Ngātīmoti","Ngatimoti School, 4 Greenhill Road",16,14,0,46,0,61,0,24,3,6,1,0,0,0,0,0,0,171,0
"West Coast-Tasman","Onekaka","Onekaka Hall, 1202 Takaka-Collingwood Highway (State Highway 60)",6,7,0,56,0,38,0,13,2,1,3,0,0,1,0,1,0,128,0
"West Coast-Tasman","Pākawau","Pakawau Hall, 1299 Collingwood-Puponga Main Road",17,4,0,8,0,39,0,35,2,2,1,0,2,0,0,1,0,111,0
"West Coast-Tasman","Paroa","Paroa School, 494 Main South Road",41,8,0,6,0,125,0,159,3,11,0,0,1,1,0,4,0,359,1
"West Coast-Tasman","Pōhara","Pohara Hall, Abel Tasman Drive",12,2,0,33,0,61,0,34,1,3,0,1,0,0,0,4,0,151,0
"West Coast-Tasman","Pokororo","Pokororo Public Hall, 2032 Motueka River West Bank Road",7,4,1,15,0,40,0,6,2,3,1,0,1,0,0,4,0,84,1
"West Coast-Tasman","Punakaiki","Punakaiki Canoes, 4300 State Highway 6",3,0,0,19,0,24,0,13,0,1,0,0,0,0,0,0,0,60,0
"West Coast-Tasman","Puramāhoi","Puramahoi Hall, 876 Takaka-Collingwood Highway (State Highway 60)",6,1,0,7,0,33,0,17,1,1,0,0,1,0,0,2,0,69,0
"West Coast-Tasman","Redwood Valley","Redwood Valley Hall, 484 Moutere Highway",16,1,0,6,0,49,0,68,5,3,1,0,2,0,0,0,0,151,0
"West Coast-Tasman","Reefton","St John Station, 8 Smith St",29,7,3,5,0,76,1,98,4,10,2,0,0,0,0,4,0,239,1
"West Coast-Tasman","Richmond","Garin College, 35 Champion Road",2,1,0,0,0,4,0,1,2,1,1,0,0,0,0,1,0,13,0
"West Coast-Tasman","Richmond","Richmond Library, 280 Queen Street",7,0,0,5,0,18,0,12,1,1,0,0,0,1,0,1,0,46,2
"West Coast-Tasman","Richmond","Richmond Mall Carpark Entrance, Queen Street",21,1,0,2,0,39,0,8,3,5,0,0,0,0,0,0,0,79,0
"West Coast-Tasman","Richmond","Richmond Mall Central Site, Queen Street",8,0,2,2,0,31,0,14,0,0,0,0,0,0,0,1,0,58,0
"West Coast-Tasman","Richmond","Upper Queen Street Shopping Area (next to The Warehouse), 186A Queen Street",7,0,0,3,0,27,1,18,1,4,1,0,0,0,0,1,0,63,0
"West Coast-Tasman","Riwaka","Riwaka School, 20 School Road",22,1,0,19,0,98,3,60,2,4,0,0,0,0,0,4,0,213,2
"West Coast-Tasman","Ross","Ross School, 5 Moorhouse Street",31,0,0,6,0,58,0,71,1,3,1,0,0,0,0,0,0,171,2
"West Coast-Tasman","Runanga","Runanga School Hall, Duncan Street",24,5,2,8,0,170,0,64,6,20,0,0,1,0,0,2,0,302,5
"West Coast-Tasman","Stanley Brook","Stanley Brook Hall, 3476 Motueka Valley Highway",10,3,0,7,0,19,0,22,1,2,0,0,0,0,0,1,0,65,1
"West Coast-Tasman","St Arnaud","Lake Rotoiti School, 19 Main Road",23,1,0,11,0,31,0,41,5,1,1,4,0,0,0,1,0,119,1
"West Coast-Tasman","Tākaka","Central Takaka School, 44 Central Takaka Road",8,4,0,11,0,38,0,25,1,2,4,0,0,0,0,2,0,95,1
"West Coast-Tasman","Tākaka","Golden Bay High School, 12 Waitapu Road",25,13,0,15,0,87,0,26,5,8,4,0,0,0,0,2,0,185,1
"West Coast-Tasman","Tākaka","Tākaka Anglican Church Hall, 42 Commercial Street",16,9,0,47,0,89,0,33,5,0,2,0,2,0,0,4,0,207,0
"West Coast-Tasman","Tapawera","Tapawera Area School, 46 Main Road",41,1,2,8,2,113,1,84,15,13,4,0,0,0,0,6,0,290,4
"West Coast-Tasman","Tasman","Tasman School, 417 Aporo Road",34,1,0,35,0,109,0,54,1,12,2,0,0,0,0,7,0,255,0
"West Coast-Tasman","Taylorville","Brunnerton Lodge and Backpackers, 745 Taylorville Road",3,1,0,2,0,29,0,12,1,3,0,0,0,0,0,0,0,51,0
"West Coast-Tasman","Umukurī","Brooklyn School, 256 Umukuri Road",13,1,0,13,0,68,1,32,2,8,1,0,1,0,0,1,0,141,0
"West Coast-Tasman","Upper Moutere","Mahana School, 15 School Road",32,2,0,16,0,61,0,41,1,6,2,1,0,0,0,2,0,164,1
"West Coast-Tasman","Upper Moutere","Upper Moutere School Hall, Main Road",38,6,1,30,0,142,0,82,9,11,0,0,0,1,0,8,0,328,1
"West Coast-Tasman","Upper Tākaka","Upper Tākaka Community Hall, 2 Aaron Creek Road",7,2,0,6,0,16,0,12,2,0,0,0,0,0,0,0,0,45,0
"West Coast-Tasman","Waimangaroa","Waimangaroa Hall, Banbury Street",16,1,0,6,0,62,0,20,1,4,0,0,1,0,0,1,0,112,1
"West Coast-Tasman","Wakefield","Wakefield School, 66 Edward Street",83,8,2,34,0,295,0,172,20,11,0,3,1,0,0,10,1,640,6
